Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 13:52:07,istio-tenant-gateway,8,52
2025-03-14 13:52:12,nginx,26,534
2025-03-14 13:52:12,istio-system,1,90
2025-03-14 13:52:12,istio-tenant-gateway,8,52
2025-03-14 13:52:17,nginx,26,534
2025-03-14 13:52:17,istio-system,1,90
2025-03-14 13:52:17,istio-tenant-gateway,8,52
2025-03-14 13:52:23,nginx,21,532
2025-03-14 13:52:23,istio-system,1,90
2025-03-14 13:52:23,istio-tenant-gateway,8,52
2025-03-14 13:52:28,nginx,21,532
2025-03-14 13:52:28,istio-system,1,90
2025-03-14 13:52:28,istio-tenant-gateway,8,52
2025-03-14 13:52:33,nginx,21,532
2025-03-14 13:52:33,istio-system,1,90
2025-03-14 13:52:33,istio-tenant-gateway,8,52
2025-03-14 13:52:38,nginx,22,530
2025-03-14 13:52:38,istio-system,3,90
2025-03-14 13:52:38,istio-tenant-gateway,8,52
2025-03-14 13:52:43,nginx,22,530
2025-03-14 13:52:43,istio-system,3,90
2025-03-14 13:52:43,istio-tenant-gateway,8,52
2025-03-14 13:52:49,nginx,22,530
2025-03-14 13:52:49,istio-system,3,90
2025-03-14 13:52:49,istio-tenant-gateway,8,52
2025-03-14 13:52:54,nginx,22,530
2025-03-14 13:52:54,istio-system,1,90
2025-03-14 13:52:54,istio-tenant-gateway,8,52
2025-03-14 13:52:59,nginx,22,530
2025-03-14 13:52:59,istio-system,1,90
2025-03-14 13:52:59,istio-tenant-gateway,8,52
2025-03-14 13:53:04,nginx,22,530
2025-03-14 13:53:04,istio-system,1,90
2025-03-14 13:53:04,istio-tenant-gateway,8,52
2025-03-14 13:53:10,nginx,22,530
2025-03-14 13:53:10,istio-system,1,90
2025-03-14 13:53:10,istio-tenant-gateway,8,52
2025-03-14 13:53:15,nginx,22,530
2025-03-14 13:53:15,istio-system,1,90
2025-03-14 13:53:15,istio-tenant-gateway,8,52
2025-03-14 13:53:20,nginx,22,530
2025-03-14 13:53:20,istio-system,1,90
2025-03-14 13:53:20,istio-tenant-gateway,8,52
2025-03-14 13:53:25,nginx,22,531
2025-03-14 13:53:25,istio-system,1,90
2025-03-14 13:53:25,istio-tenant-gateway,8,53
2025-03-14 13:53:30,nginx,22,531
2025-03-14 13:53:30,istio-system,1,90
2025-03-14 13:53:30,istio-tenant-gateway,8,53
2025-03-14 13:53:36,nginx,22,531
2025-03-14 13:53:36,istio-system,1,90
2025-03-14 13:53:36,istio-tenant-gateway,8,53
2025-03-14 13:53:41,nginx,23,530
2025-03-14 13:53:41,istio-system,2,90
2025-03-14 13:53:41,istio-tenant-gateway,8,53
2025-03-14 13:53:46,nginx,23,530
2025-03-14 13:53:46,istio-system,2,90
2025-03-14 13:53:46,istio-tenant-gateway,8,53
2025-03-14 13:53:51,nginx,23,530
2025-03-14 13:53:51,istio-system,2,90
2025-03-14 13:53:51,istio-tenant-gateway,8,53
2025-03-14 13:53:57,nginx,24,530
2025-03-14 13:53:57,istio-system,1,90
2025-03-14 13:53:57,istio-tenant-gateway,8,52
2025-03-14 13:54:02,nginx,24,530
2025-03-14 13:54:02,istio-system,1,90
2025-03-14 13:54:02,istio-tenant-gateway,8,52
2025-03-14 13:54:07,nginx,24,530
2025-03-14 13:54:07,istio-system,1,90
2025-03-14 13:54:07,istio-tenant-gateway,8,52
2025-03-14 13:54:12,nginx,26,520
2025-03-14 13:54:12,istio-system,2,90
2025-03-14 13:54:12,istio-tenant-gateway,8,52
2025-03-14 13:54:17,nginx,26,520
2025-03-14 13:54:17,istio-system,2,90
2025-03-14 13:54:17,istio-tenant-gateway,8,52
2025-03-14 13:54:23,nginx,24,517
2025-03-14 13:54:23,istio-system,1,90
2025-03-14 13:54:23,istio-tenant-gateway,8,52
2025-03-14 13:54:28,nginx,24,517
2025-03-14 13:54:28,istio-system,1,90
2025-03-14 13:54:28,istio-tenant-gateway,8,52
2025-03-14 13:54:33,nginx,24,517
2025-03-14 13:54:33,istio-system,1,90
2025-03-14 13:54:33,istio-tenant-gateway,8,52
2025-03-14 13:54:38,nginx,22,516
2025-03-14 13:54:38,istio-system,3,84
2025-03-14 13:54:38,istio-tenant-gateway,8,52
2025-03-14 13:54:44,nginx,22,516
2025-03-14 13:54:44,istio-system,3,84
2025-03-14 13:54:44,istio-tenant-gateway,8,52
2025-03-14 13:54:49,nginx,22,516
2025-03-14 13:54:49,istio-system,3,84
2025-03-14 13:54:49,istio-tenant-gateway,8,52
2025-03-14 13:54:54,nginx,22,516
2025-03-14 13:54:54,istio-system,1,84
2025-03-14 13:54:54,istio-tenant-gateway,8,52
