Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 13:43:50,nginx,1,55
2025-03-14 13:43:50,istio-system,2,80
2025-03-14 13:43:50,istio-tenant-gateway,1,47
2025-03-14 13:43:55,nginx,2,55
2025-03-14 13:43:55,istio-system,1,80
2025-03-14 13:43:55,istio-tenant-gateway,1,47
2025-03-14 13:44:00,nginx,2,55
2025-03-14 13:44:00,istio-system,1,80
2025-03-14 13:44:00,istio-tenant-gateway,1,47
2025-03-14 13:44:06,nginx,2,55
2025-03-14 13:44:06,istio-system,1,80
2025-03-14 13:44:06,istio-tenant-gateway,1,47
2025-03-14 13:44:11,nginx,15,55
2025-03-14 13:44:11,istio-system,1,80
2025-03-14 13:44:11,istio-tenant-gateway,8,48
2025-03-14 13:44:16,nginx,15,55
2025-03-14 13:44:16,istio-system,1,80
2025-03-14 13:44:16,istio-tenant-gateway,8,48
2025-03-14 13:44:21,nginx,15,55
2025-03-14 13:44:21,istio-system,1,80
2025-03-14 13:44:21,istio-tenant-gateway,8,48
2025-03-14 13:44:27,nginx,17,55
2025-03-14 13:44:27,istio-system,1,80
2025-03-14 13:44:27,istio-tenant-gateway,15,48
2025-03-14 13:44:32,nginx,17,55
2025-03-14 13:44:32,istio-system,1,80
2025-03-14 13:44:32,istio-tenant-gateway,15,48
2025-03-14 13:44:37,nginx,17,55
2025-03-14 13:44:37,istio-system,1,80
2025-03-14 13:44:37,istio-tenant-gateway,15,48
2025-03-14 13:44:42,nginx,17,55
2025-03-14 13:44:42,istio-system,1,80
2025-03-14 13:44:42,istio-tenant-gateway,15,48
2025-03-14 13:44:47,nginx,17,55
2025-03-14 13:44:47,istio-system,1,80
2025-03-14 13:44:47,istio-tenant-gateway,15,48
2025-03-14 13:44:53,nginx,17,55
2025-03-14 13:44:53,istio-system,1,80
2025-03-14 13:44:53,istio-tenant-gateway,15,48
2025-03-14 13:44:58,nginx,17,55
2025-03-14 13:44:58,istio-system,1,80
2025-03-14 13:44:58,istio-tenant-gateway,15,48
2025-03-14 13:45:03,nginx,17,55
2025-03-14 13:45:03,istio-system,1,80
2025-03-14 13:45:03,istio-tenant-gateway,15,48
2025-03-14 13:45:08,nginx,17,55
2025-03-14 13:45:08,istio-system,1,80
2025-03-14 13:45:08,istio-tenant-gateway,15,48
2025-03-14 13:45:14,nginx,17,55
2025-03-14 13:45:14,istio-system,1,80
2025-03-14 13:45:14,istio-tenant-gateway,15,48
2025-03-14 13:45:19,nginx,17,55
2025-03-14 13:45:19,istio-system,1,80
2025-03-14 13:45:19,istio-tenant-gateway,15,48
2025-03-14 13:45:24,nginx,16,55
2025-03-14 13:45:24,istio-system,1,80
2025-03-14 13:45:24,istio-tenant-gateway,14,48
2025-03-14 13:45:29,nginx,16,55
2025-03-14 13:45:29,istio-system,1,80
2025-03-14 13:45:29,istio-tenant-gateway,14,48
2025-03-14 13:45:34,nginx,16,55
2025-03-14 13:45:34,istio-system,1,80
2025-03-14 13:45:34,istio-tenant-gateway,14,48
2025-03-14 13:45:40,nginx,17,55
2025-03-14 13:45:40,istio-system,2,80
2025-03-14 13:45:40,istio-tenant-gateway,15,48
2025-03-14 13:45:45,nginx,17,55
2025-03-14 13:45:45,istio-system,2,80
2025-03-14 13:45:45,istio-tenant-gateway,15,48
2025-03-14 13:45:50,nginx,17,55
2025-03-14 13:45:50,istio-system,2,80
2025-03-14 13:45:50,istio-tenant-gateway,15,48
2025-03-14 13:45:55,nginx,16,55
2025-03-14 13:45:55,istio-system,2,80
2025-03-14 13:45:55,istio-tenant-gateway,14,48
2025-03-14 13:46:01,nginx,16,55
2025-03-14 13:46:01,istio-system,2,80
2025-03-14 13:46:01,istio-tenant-gateway,14,48
2025-03-14 13:46:06,nginx,16,55
2025-03-14 13:46:06,istio-system,2,80
2025-03-14 13:46:06,istio-tenant-gateway,14,48
2025-03-14 13:46:11,nginx,17,55
2025-03-14 13:46:11,istio-system,1,81
2025-03-14 13:46:11,istio-tenant-gateway,15,48
2025-03-14 13:46:16,nginx,17,55
2025-03-14 13:46:16,istio-system,1,81
2025-03-14 13:46:16,istio-tenant-gateway,15,48
2025-03-14 13:46:21,nginx,17,55
2025-03-14 13:46:21,istio-system,1,81
2025-03-14 13:46:21,istio-tenant-gateway,15,48
2025-03-14 13:46:27,nginx,18,55
2025-03-14 13:46:27,istio-system,1,84
2025-03-14 13:46:27,istio-tenant-gateway,15,48
2025-03-14 13:46:32,nginx,18,55
2025-03-14 13:46:32,istio-system,1,84
2025-03-14 13:46:32,istio-tenant-gateway,15,48
2025-03-14 13:46:37,nginx,18,55
2025-03-14 13:46:37,istio-system,1,84
2025-03-14 13:46:37,istio-tenant-gateway,15,48
2025-03-14 13:46:42,nginx,17,55
2025-03-14 13:46:42,istio-system,1,84
2025-03-14 13:46:42,istio-tenant-gateway,14,48
2025-03-14 13:46:47,nginx,17,55
2025-03-14 13:46:47,istio-system,1,84
2025-03-14 13:46:47,istio-tenant-gateway,14,48
2025-03-14 13:46:53,nginx,17,55
2025-03-14 13:46:53,istio-system,1,84
2025-03-14 13:46:53,istio-tenant-gateway,14,48
2025-03-14 13:46:58,nginx,17,55
2025-03-14 13:46:58,istio-system,1,84
2025-03-14 13:46:58,istio-tenant-gateway,14,48
2025-03-14 13:47:03,nginx,17,55
2025-03-14 13:47:03,istio-system,1,84
2025-03-14 13:47:03,istio-tenant-gateway,14,48
2025-03-14 13:47:08,nginx,17,55
2025-03-14 13:47:08,istio-system,1,84
2025-03-14 13:47:08,istio-tenant-gateway,14,48
2025-03-14 13:47:14,nginx,17,55
2025-03-14 13:47:14,istio-system,1,84
2025-03-14 13:47:14,istio-tenant-gateway,14,48
2025-03-14 13:47:19,nginx,17,55
2025-03-14 13:47:19,istio-system,1,84
2025-03-14 13:47:19,istio-tenant-gateway,14,48
2025-03-14 13:47:24,nginx,17,56
2025-03-14 13:47:24,istio-system,1,84
2025-03-14 13:47:24,istio-tenant-gateway,15,48
2025-03-14 13:47:29,nginx,17,56
2025-03-14 13:47:29,istio-system,1,84
2025-03-14 13:47:29,istio-tenant-gateway,15,48
2025-03-14 13:47:34,nginx,17,56
2025-03-14 13:47:34,istio-system,1,84
2025-03-14 13:47:34,istio-tenant-gateway,15,48
2025-03-14 13:47:40,nginx,17,56
2025-03-14 13:47:40,istio-system,3,84
2025-03-14 13:47:40,istio-tenant-gateway,15,48
2025-03-14 13:47:45,nginx,17,56
2025-03-14 13:47:45,istio-system,3,84
2025-03-14 13:47:45,istio-tenant-gateway,15,48
2025-03-14 13:47:50,nginx,17,56
2025-03-14 13:47:50,istio-system,3,84
2025-03-14 13:47:50,istio-tenant-gateway,15,48
2025-03-14 13:47:55,nginx,17,56
2025-03-14 13:47:55,istio-system,1,84
2025-03-14 13:47:55,istio-tenant-gateway,15,48
2025-03-14 13:48:00,nginx,17,56
2025-03-14 13:48:00,istio-system,1,84
2025-03-14 13:48:00,istio-tenant-gateway,15,48
2025-03-14 13:48:06,nginx,17,56
2025-03-14 13:48:06,istio-system,1,84
2025-03-14 13:48:06,istio-tenant-gateway,15,48
2025-03-14 13:48:11,nginx,17,55
2025-03-14 13:48:11,istio-system,1,84
2025-03-14 13:48:11,istio-tenant-gateway,15,48
2025-03-14 13:48:16,nginx,17,55
2025-03-14 13:48:16,istio-system,1,84
2025-03-14 13:48:16,istio-tenant-gateway,15,48
2025-03-14 13:48:21,nginx,17,55
2025-03-14 13:48:21,istio-system,1,84
2025-03-14 13:48:21,istio-tenant-gateway,15,48
2025-03-14 13:48:27,nginx,17,56
2025-03-14 13:48:27,istio-system,1,84
2025-03-14 13:48:27,istio-tenant-gateway,15,48
2025-03-14 13:48:32,nginx,17,56
2025-03-14 13:48:32,istio-system,1,84
2025-03-14 13:48:32,istio-tenant-gateway,15,48
2025-03-14 13:48:37,nginx,17,56
2025-03-14 13:48:37,istio-system,1,84
2025-03-14 13:48:37,istio-tenant-gateway,15,48
2025-03-14 13:48:42,nginx,17,56
2025-03-14 13:48:42,istio-system,1,84
2025-03-14 13:48:42,istio-tenant-gateway,15,48
2025-03-14 13:48:47,nginx,17,56
2025-03-14 13:48:47,istio-system,1,84
2025-03-14 13:48:47,istio-tenant-gateway,15,48
