Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 13:04:54,nginx,90,900
2025-03-14 13:04:54,istio-system,6,135
2025-03-14 13:04:54,istio-tenant-gateway,3,60
2025-03-14 13:04:59,nginx,90,900
2025-03-14 13:04:59,istio-system,4,135
2025-03-14 13:04:59,istio-tenant-gateway,2,60
2025-03-14 13:05:04,nginx,90,900
2025-03-14 13:05:04,istio-system,4,135
2025-03-14 13:05:04,istio-tenant-gateway,2,60
2025-03-14 13:05:09,nginx,90,900
2025-03-14 13:05:09,istio-system,4,135
2025-03-14 13:05:09,istio-tenant-gateway,2,60
2025-03-14 13:05:14,nginx,90,900
2025-03-14 13:05:14,istio-system,10,137
2025-03-14 13:05:14,istio-tenant-gateway,20,60
2025-03-14 13:05:20,nginx,90,900
2025-03-14 13:05:20,istio-system,10,137
2025-03-14 13:05:20,istio-tenant-gateway,20,60
2025-03-14 13:05:25,nginx,90,900
2025-03-14 13:05:25,istio-system,10,137
2025-03-14 13:05:25,istio-tenant-gateway,20,60
2025-03-14 13:05:30,nginx,90,900
2025-03-14 13:05:30,istio-system,8,137
2025-03-14 13:05:30,istio-tenant-gateway,20,60
2025-03-14 13:05:35,nginx,90,900
2025-03-14 13:05:35,istio-system,8,137
2025-03-14 13:05:35,istio-tenant-gateway,20,60
2025-03-14 13:05:41,nginx,90,900
2025-03-14 13:05:41,istio-system,8,137
2025-03-14 13:05:41,istio-tenant-gateway,20,60
2025-03-14 13:05:46,nginx,90,900
2025-03-14 13:05:46,istio-system,9,137
2025-03-14 13:05:46,istio-tenant-gateway,19,60
2025-03-14 13:05:51,nginx,90,900
2025-03-14 13:05:51,istio-system,9,137
2025-03-14 13:05:51,istio-tenant-gateway,19,60
2025-03-14 13:05:56,nginx,90,900
2025-03-14 13:05:56,istio-system,9,137
2025-03-14 13:05:56,istio-tenant-gateway,19,60
2025-03-14 13:06:01,nginx,90,900
2025-03-14 13:06:01,istio-system,9,137
2025-03-14 13:06:01,istio-tenant-gateway,19,60
2025-03-14 13:06:07,nginx,90,900
2025-03-14 13:06:07,istio-system,9,137
2025-03-14 13:06:07,istio-tenant-gateway,19,60
2025-03-14 13:06:12,nginx,90,900
2025-03-14 13:06:12,istio-system,9,137
2025-03-14 13:06:12,istio-tenant-gateway,19,60
2025-03-14 13:06:17,nginx,90,900
2025-03-14 13:06:17,istio-system,9,137
2025-03-14 13:06:17,istio-tenant-gateway,20,60
2025-03-14 13:06:22,nginx,90,900
2025-03-14 13:06:22,istio-system,9,137
2025-03-14 13:06:22,istio-tenant-gateway,20,60
2025-03-14 13:06:28,nginx,90,900
2025-03-14 13:06:28,istio-system,9,137
2025-03-14 13:06:28,istio-tenant-gateway,19,60
2025-03-14 13:06:33,nginx,90,900
2025-03-14 13:06:33,istio-system,9,137
2025-03-14 13:06:33,istio-tenant-gateway,19,60
2025-03-14 13:06:38,nginx,90,900
2025-03-14 13:06:38,istio-system,9,137
2025-03-14 13:06:38,istio-tenant-gateway,19,60
2025-03-14 13:06:43,nginx,90,900
2025-03-14 13:06:43,istio-system,8,137
2025-03-14 13:06:43,istio-tenant-gateway,19,60
2025-03-14 13:06:48,nginx,90,900
2025-03-14 13:06:48,istio-system,8,137
2025-03-14 13:06:48,istio-tenant-gateway,19,60
2025-03-14 13:06:54,nginx,90,900
2025-03-14 13:06:54,istio-system,8,137
2025-03-14 13:06:54,istio-tenant-gateway,19,60
2025-03-14 13:06:59,nginx,90,900
2025-03-14 13:06:59,istio-system,9,137
2025-03-14 13:06:59,istio-tenant-gateway,19,60
2025-03-14 13:07:04,nginx,90,900
2025-03-14 13:07:04,istio-system,9,137
2025-03-14 13:07:04,istio-tenant-gateway,19,60
2025-03-14 13:07:09,nginx,90,900
2025-03-14 13:07:09,istio-system,9,137
2025-03-14 13:07:09,istio-tenant-gateway,19,60
2025-03-14 13:07:15,nginx,90,900
2025-03-14 13:07:15,istio-system,8,137
2025-03-14 13:07:15,istio-tenant-gateway,20,60
2025-03-14 13:07:20,nginx,90,900
2025-03-14 13:07:20,istio-system,8,137
2025-03-14 13:07:20,istio-tenant-gateway,20,60
2025-03-14 13:07:25,nginx,90,900
2025-03-14 13:07:25,istio-system,8,137
2025-03-14 13:07:25,istio-tenant-gateway,20,60
2025-03-14 13:07:30,nginx,90,900
2025-03-14 13:07:30,istio-system,9,137
2025-03-14 13:07:30,istio-tenant-gateway,19,60
2025-03-14 13:07:35,nginx,90,900
2025-03-14 13:07:35,istio-system,9,137
2025-03-14 13:07:35,istio-tenant-gateway,19,60
2025-03-14 13:07:41,nginx,90,900
2025-03-14 13:07:41,istio-system,9,137
2025-03-14 13:07:41,istio-tenant-gateway,19,60
2025-03-14 13:07:46,nginx,90,900
2025-03-14 13:07:46,istio-system,9,137
2025-03-14 13:07:46,istio-tenant-gateway,19,60
2025-03-14 13:07:51,nginx,90,900
2025-03-14 13:07:51,istio-system,9,137
2025-03-14 13:07:51,istio-tenant-gateway,19,60
2025-03-14 13:07:56,nginx,90,900
2025-03-14 13:07:56,istio-system,9,137
2025-03-14 13:07:56,istio-tenant-gateway,19,60
2025-03-14 13:08:02,nginx,90,900
2025-03-14 13:08:02,istio-system,10,137
2025-03-14 13:08:02,istio-tenant-gateway,19,60
2025-03-14 13:08:07,nginx,90,900
2025-03-14 13:08:07,istio-system,10,137
2025-03-14 13:08:07,istio-tenant-gateway,19,60
2025-03-14 13:08:12,nginx,90,900
2025-03-14 13:08:12,istio-system,10,137
2025-03-14 13:08:12,istio-tenant-gateway,19,60
2025-03-14 13:08:17,nginx,90,900
2025-03-14 13:08:17,istio-system,8,137
2025-03-14 13:08:17,istio-tenant-gateway,19,60
2025-03-14 13:08:22,nginx,90,900
2025-03-14 13:08:22,istio-system,8,137
2025-03-14 13:08:22,istio-tenant-gateway,19,60
2025-03-14 13:08:28,nginx,90,900
2025-03-14 13:08:28,istio-system,9,137
2025-03-14 13:08:28,istio-tenant-gateway,20,60
2025-03-14 13:08:33,nginx,90,900
2025-03-14 13:08:33,istio-system,9,137
2025-03-14 13:08:33,istio-tenant-gateway,20,60
2025-03-14 13:08:38,nginx,90,900
2025-03-14 13:08:38,istio-system,9,137
2025-03-14 13:08:38,istio-tenant-gateway,20,60
2025-03-14 13:08:43,nginx,90,900
2025-03-14 13:08:43,istio-system,8,137
2025-03-14 13:08:43,istio-tenant-gateway,19,60
2025-03-14 13:08:49,nginx,90,900
2025-03-14 13:08:49,istio-system,8,137
2025-03-14 13:08:49,istio-tenant-gateway,19,60
2025-03-14 13:08:54,nginx,90,900
2025-03-14 13:08:54,istio-system,8,137
2025-03-14 13:08:54,istio-tenant-gateway,19,60
2025-03-14 13:08:59,nginx,90,900
2025-03-14 13:08:59,istio-system,8,137
2025-03-14 13:08:59,istio-tenant-gateway,20,60
2025-03-14 13:09:04,nginx,90,900
2025-03-14 13:09:04,istio-system,8,137
2025-03-14 13:09:04,istio-tenant-gateway,20,60
2025-03-14 13:09:09,nginx,90,900
2025-03-14 13:09:09,istio-system,8,137
2025-03-14 13:09:09,istio-tenant-gateway,20,60
2025-03-14 13:09:15,nginx,90,900
2025-03-14 13:09:15,istio-system,9,137
2025-03-14 13:09:15,istio-tenant-gateway,20,62
2025-03-14 13:09:20,nginx,90,900
2025-03-14 13:09:20,istio-system,9,137
2025-03-14 13:09:20,istio-tenant-gateway,20,62
2025-03-14 13:09:25,nginx,90,900
2025-03-14 13:09:25,istio-system,9,137
2025-03-14 13:09:25,istio-tenant-gateway,20,62
2025-03-14 13:09:30,nginx,90,900
2025-03-14 13:09:30,istio-system,8,137
2025-03-14 13:09:30,istio-tenant-gateway,19,62
2025-03-14 13:09:36,nginx,90,900
2025-03-14 13:09:36,istio-system,8,137
2025-03-14 13:09:36,istio-tenant-gateway,19,62
2025-03-14 13:09:41,nginx,90,900
2025-03-14 13:09:41,istio-system,8,137
2025-03-14 13:09:41,istio-tenant-gateway,19,62
2025-03-14 13:09:46,nginx,90,900
2025-03-14 13:09:46,istio-system,9,138
2025-03-14 13:09:46,istio-tenant-gateway,20,62
2025-03-14 13:09:51,nginx,90,900
2025-03-14 13:09:51,istio-system,9,138
2025-03-14 13:09:51,istio-tenant-gateway,20,62
