Timestamp, Namespace, Total CPU(mCPU), Max CPU(mCPU), Total Memory(MiB), Max Memory(MiB)
2025-03-10 15:50:38,nginx,91,570
2025-03-10 15:50:38,istio-system,52,128
2025-03-10 15:50:38,istio-tenant-gateway,15,45
2025-03-10 15:50:43,nginx,99,582
2025-03-10 15:50:43,istio-system,70,129
2025-03-10 15:50:43,istio-tenant-gateway,4,46
2025-03-10 15:50:48,nginx,99,582
2025-03-10 15:50:48,istio-system,70,129
2025-03-10 15:50:48,istio-tenant-gateway,4,46
2025-03-10 15:50:53,nginx,99,582
2025-03-10 15:50:53,istio-system,70,129
2025-03-10 15:50:53,istio-tenant-gateway,4,46
2025-03-10 15:50:59,nginx,86,581
2025-03-10 15:50:59,istio-system,2,129
2025-03-10 15:50:59,istio-tenant-gateway,27,46
2025-03-10 15:51:04,nginx,86,581
2025-03-10 15:51:04,istio-system,2,129
2025-03-10 15:51:04,istio-tenant-gateway,27,46
2025-03-10 15:51:09,nginx,86,581
2025-03-10 15:51:09,istio-system,2,129
2025-03-10 15:51:09,istio-tenant-gateway,27,46
2025-03-10 15:51:14,nginx,94,581
2025-03-10 15:51:14,istio-system,2,130
2025-03-10 15:51:14,istio-tenant-gateway,32,46
2025-03-10 15:51:19,nginx,94,581
2025-03-10 15:51:19,istio-system,2,130
2025-03-10 15:51:19,istio-tenant-gateway,32,46
2025-03-10 15:51:25,nginx,94,581
2025-03-10 15:51:25,istio-system,2,130
2025-03-10 15:51:25,istio-tenant-gateway,32,46
2025-03-10 15:51:30,nginx,109,581
2025-03-10 15:51:30,istio-system,2,130
2025-03-10 15:51:30,istio-tenant-gateway,36,46
2025-03-10 15:51:35,nginx,109,581
2025-03-10 15:51:35,istio-system,2,130
2025-03-10 15:51:35,istio-tenant-gateway,36,46
2025-03-10 15:51:40,nginx,109,581
2025-03-10 15:51:40,istio-system,2,130
2025-03-10 15:51:40,istio-tenant-gateway,36,46
2025-03-10 15:51:45,nginx,107,585
2025-03-10 15:51:45,istio-system,6,130
2025-03-10 15:51:45,istio-tenant-gateway,33,46
2025-03-10 15:51:50,nginx,107,585
2025-03-10 15:51:50,istio-system,6,130
2025-03-10 15:51:50,istio-tenant-gateway,33,46
2025-03-10 15:51:55,nginx,107,585
2025-03-10 15:51:55,istio-system,6,130
2025-03-10 15:51:55,istio-tenant-gateway,33,46
2025-03-10 15:52:01,nginx,105,585
2025-03-10 15:52:01,istio-system,2,130
2025-03-10 15:52:01,istio-tenant-gateway,37,46
2025-03-10 15:52:06,nginx,105,585
2025-03-10 15:52:06,istio-system,2,130
2025-03-10 15:52:06,istio-tenant-gateway,37,46
2025-03-10 15:52:11,nginx,105,585
2025-03-10 15:52:11,istio-system,2,130
2025-03-10 15:52:11,istio-tenant-gateway,37,46
2025-03-10 15:52:16,nginx,116,586
2025-03-10 15:52:16,istio-system,4,130
2025-03-10 15:52:16,istio-tenant-gateway,36,46
2025-03-10 15:52:21,nginx,116,586
2025-03-10 15:52:21,istio-system,4,130
2025-03-10 15:52:21,istio-tenant-gateway,36,46
2025-03-10 15:52:26,nginx,116,586
2025-03-10 15:52:26,istio-system,4,130
2025-03-10 15:52:26,istio-tenant-gateway,36,46
2025-03-10 15:52:32,nginx,121,585
2025-03-10 15:52:32,istio-system,4,130
2025-03-10 15:52:32,istio-tenant-gateway,39,46
2025-03-10 15:52:37,nginx,121,585
2025-03-10 15:52:37,istio-system,4,130
2025-03-10 15:52:37,istio-tenant-gateway,39,46
2025-03-10 15:52:42,nginx,101,583
2025-03-10 15:52:42,istio-system,7,97
2025-03-10 15:52:42,istio-tenant-gateway,34,46
2025-03-10 15:52:47,nginx,101,583
2025-03-10 15:52:47,istio-system,7,97
2025-03-10 15:52:47,istio-tenant-gateway,34,46
