Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-10 20:48:56,istio-tenant-gateway,25,35
2025-03-10 20:49:01,nginx,50,451
2025-03-10 20:49:01,istio-system,11,110
2025-03-10 20:49:01,istio-tenant-gateway,25,35
2025-03-10 20:49:06,nginx,50,451
2025-03-10 20:49:06,istio-system,11,110
2025-03-10 20:49:06,istio-tenant-gateway,25,35
2025-03-10 20:49:11,nginx,50,451
2025-03-10 20:49:11,istio-system,12,110
2025-03-10 20:49:11,istio-tenant-gateway,26,35
2025-03-10 20:49:17,nginx,50,451
2025-03-10 20:49:17,istio-system,12,110
2025-03-10 20:49:17,istio-tenant-gateway,26,35
2025-03-10 20:49:22,nginx,50,451
2025-03-10 20:49:22,istio-system,12,110
2025-03-10 20:49:22,istio-tenant-gateway,26,35
2025-03-10 20:49:27,nginx,50,451
2025-03-10 20:49:27,istio-system,13,86
2025-03-10 20:49:27,istio-tenant-gateway,26,35
2025-03-10 20:49:32,nginx,50,451
2025-03-10 20:49:32,istio-system,13,86
2025-03-10 20:49:32,istio-tenant-gateway,26,35
2025-03-10 20:49:37,nginx,50,451
2025-03-10 20:49:37,istio-system,13,86
2025-03-10 20:49:37,istio-tenant-gateway,26,35
2025-03-10 20:49:42,nginx,50,451
2025-03-10 20:49:42,istio-system,11,86
2025-03-10 20:49:42,istio-tenant-gateway,26,35
2025-03-10 20:49:47,nginx,50,451
2025-03-10 20:49:47,istio-system,11,86
2025-03-10 20:49:47,istio-tenant-gateway,26,35
2025-03-10 20:49:52,nginx,50,451
2025-03-10 20:49:52,istio-system,11,86
2025-03-10 20:49:52,istio-tenant-gateway,26,35
2025-03-10 20:49:58,nginx,50,451
2025-03-10 20:49:58,istio-system,11,86
2025-03-10 20:49:58,istio-tenant-gateway,24,35
2025-03-10 20:50:03,nginx,50,451
2025-03-10 20:50:03,istio-system,11,86
2025-03-10 20:50:03,istio-tenant-gateway,24,35
2025-03-10 20:50:08,nginx,50,451
2025-03-10 20:50:08,istio-system,11,86
2025-03-10 20:50:08,istio-tenant-gateway,24,35
2025-03-10 20:50:13,nginx,50,451
2025-03-10 20:50:13,istio-system,11,86
2025-03-10 20:50:13,istio-tenant-gateway,27,35
2025-03-10 20:50:18,nginx,50,451
2025-03-10 20:50:18,istio-system,11,86
2025-03-10 20:50:18,istio-tenant-gateway,27,35
2025-03-10 20:50:23,nginx,50,451
2025-03-10 20:50:23,istio-system,11,86
2025-03-10 20:50:23,istio-tenant-gateway,27,35
2025-03-10 20:50:28,nginx,50,451
2025-03-10 20:50:28,istio-system,12,86
2025-03-10 20:50:28,istio-tenant-gateway,26,35
2025-03-10 20:50:34,nginx,50,451
2025-03-10 20:50:34,istio-system,12,86
2025-03-10 20:50:34,istio-tenant-gateway,26,35
2025-03-10 20:50:39,nginx,50,451
2025-03-10 20:50:39,istio-system,12,86
2025-03-10 20:50:39,istio-tenant-gateway,26,35
