Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-11 10:54:36,nginx,90,811
2025-03-11 10:54:36,istio-system,7,88
2025-03-11 10:54:36,istio-tenant-gateway,6,42
2025-03-11 10:54:41,nginx,90,811
2025-03-11 10:54:41,istio-system,7,88
2025-03-11 10:54:41,istio-tenant-gateway,6,42
2025-03-11 10:54:46,nginx,90,811
2025-03-11 10:54:46,istio-system,7,88
2025-03-11 10:54:46,istio-tenant-gateway,6,42
2025-03-11 10:54:51,nginx,90,811
2025-03-11 10:54:51,istio-system,11,89
2025-03-11 10:54:51,istio-tenant-gateway,18,42
2025-03-11 10:54:57,nginx,90,811
2025-03-11 10:54:57,istio-system,11,89
2025-03-11 10:54:57,istio-tenant-gateway,18,42
2025-03-11 10:55:02,nginx,90,811
2025-03-11 10:55:02,istio-system,11,89
2025-03-11 10:55:02,istio-tenant-gateway,18,42
2025-03-11 10:55:07,nginx,92,811
2025-03-11 10:55:07,istio-system,17,89
2025-03-11 10:55:07,istio-tenant-gateway,37,42
2025-03-11 10:55:12,nginx,92,811
2025-03-11 10:55:12,istio-system,17,89
2025-03-11 10:55:12,istio-tenant-gateway,37,42
2025-03-11 10:55:17,nginx,92,811
2025-03-11 10:55:17,istio-system,17,89
2025-03-11 10:55:17,istio-tenant-gateway,37,42
2025-03-11 10:55:22,nginx,90,811
2025-03-11 10:55:22,istio-system,17,90
2025-03-11 10:55:22,istio-tenant-gateway,35,42
2025-03-11 10:55:28,nginx,90,811
2025-03-11 10:55:28,istio-system,17,90
2025-03-11 10:55:28,istio-tenant-gateway,35,42
2025-03-11 10:55:33,nginx,90,811
2025-03-11 10:55:33,istio-system,17,90
2025-03-11 10:55:33,istio-tenant-gateway,35,42
2025-03-11 10:55:38,nginx,90,811
2025-03-11 10:55:38,istio-system,16,90
2025-03-11 10:55:38,istio-tenant-gateway,36,42
2025-03-11 10:55:43,nginx,90,811
2025-03-11 10:55:43,istio-system,16,90
2025-03-11 10:55:43,istio-tenant-gateway,36,42
2025-03-11 10:55:48,nginx,90,811
2025-03-11 10:55:48,istio-system,16,90
2025-03-11 10:55:48,istio-tenant-gateway,36,42
2025-03-11 10:55:53,nginx,90,811
2025-03-11 10:55:53,istio-system,15,89
2025-03-11 10:55:53,istio-tenant-gateway,39,43
2025-03-11 10:55:58,nginx,90,811
2025-03-11 10:55:58,istio-system,15,89
2025-03-11 10:55:58,istio-tenant-gateway,39,43
2025-03-11 10:56:04,nginx,90,811
2025-03-11 10:56:04,istio-system,15,89
2025-03-11 10:56:04,istio-tenant-gateway,39,43
2025-03-11 10:56:09,nginx,90,811
2025-03-11 10:56:09,istio-system,17,89
2025-03-11 10:56:09,istio-tenant-gateway,35,43
2025-03-11 10:56:14,nginx,90,811
2025-03-11 10:56:14,istio-system,17,89
2025-03-11 10:56:14,istio-tenant-gateway,35,43
2025-03-11 10:56:19,nginx,90,811
2025-03-11 10:56:19,istio-system,17,89
2025-03-11 10:56:19,istio-tenant-gateway,35,43
2025-03-11 10:56:24,nginx,90,811
2025-03-11 10:56:24,istio-system,16,89
2025-03-11 10:56:24,istio-tenant-gateway,36,42
2025-03-11 10:56:29,nginx,90,811
2025-03-11 10:56:29,istio-system,16,89
2025-03-11 10:56:29,istio-tenant-gateway,36,42
2025-03-11 10:56:34,nginx,90,811
2025-03-11 10:56:34,istio-system,16,89
2025-03-11 10:56:34,istio-tenant-gateway,36,42
2025-03-11 10:56:40,nginx,90,811
2025-03-11 10:56:40,istio-system,18,93
2025-03-11 10:56:40,istio-tenant-gateway,36,42
2025-03-11 10:56:45,nginx,90,811
2025-03-11 10:56:45,istio-system,18,93
2025-03-11 10:56:45,istio-tenant-gateway,36,42
2025-03-11 10:56:50,nginx,90,811
2025-03-11 10:56:50,istio-system,18,93
2025-03-11 10:56:50,istio-tenant-gateway,38,53
2025-03-11 10:56:55,nginx,90,811
2025-03-11 10:56:55,istio-system,16,93
2025-03-11 10:56:55,istio-tenant-gateway,38,53
2025-03-11 10:57:00,nginx,90,811
2025-03-11 10:57:00,istio-system,16,93
2025-03-11 10:57:00,istio-tenant-gateway,38,53
2025-03-11 10:57:05,nginx,90,811
2025-03-11 10:57:05,istio-system,17,93
2025-03-11 10:57:05,istio-tenant-gateway,35,53
2025-03-11 10:57:11,nginx,90,811
2025-03-11 10:57:11,istio-system,17,93
2025-03-11 10:57:11,istio-tenant-gateway,35,53
2025-03-11 10:57:16,nginx,90,811
2025-03-11 10:57:16,istio-system,17,93
2025-03-11 10:57:16,istio-tenant-gateway,35,53
2025-03-11 10:57:21,nginx,90,811
2025-03-11 10:57:21,istio-system,16,93
2025-03-11 10:57:21,istio-tenant-gateway,36,53
2025-03-11 10:57:26,nginx,90,811
2025-03-11 10:57:26,istio-system,16,93
2025-03-11 10:57:26,istio-tenant-gateway,36,53
2025-03-11 10:57:31,nginx,90,811
2025-03-11 10:57:31,istio-system,16,93
2025-03-11 10:57:31,istio-tenant-gateway,36,53
2025-03-11 10:57:36,nginx,92,811
2025-03-11 10:57:36,istio-system,19,93
2025-03-11 10:57:36,istio-tenant-gateway,44,53
