Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 12:51:58,nginx,50,499
2025-03-14 12:51:58,istio-system,3,124
2025-03-14 12:51:58,istio-tenant-gateway,2,54
2025-03-14 12:52:04,nginx,50,499
2025-03-14 12:52:04,istio-system,3,124
2025-03-14 12:52:04,istio-tenant-gateway,2,54
2025-03-14 12:52:09,nginx,50,499
2025-03-14 12:52:09,istio-system,3,124
2025-03-14 12:52:09,istio-tenant-gateway,2,54
2025-03-14 12:52:14,nginx,50,499
2025-03-14 12:52:14,istio-system,7,123
2025-03-14 12:52:14,istio-tenant-gateway,8,54
2025-03-14 12:52:19,nginx,50,499
2025-03-14 12:52:19,istio-system,7,123
2025-03-14 12:52:19,istio-tenant-gateway,8,54
2025-03-14 12:52:24,nginx,50,499
2025-03-14 12:52:24,istio-system,7,123
2025-03-14 12:52:24,istio-tenant-gateway,8,54
2025-03-14 12:52:30,nginx,50,499
2025-03-14 12:52:30,istio-system,9,123
2025-03-14 12:52:30,istio-tenant-gateway,18,54
2025-03-14 12:52:35,nginx,50,499
2025-03-14 12:52:35,istio-system,9,123
2025-03-14 12:52:35,istio-tenant-gateway,18,54
2025-03-14 12:52:40,nginx,50,499
2025-03-14 12:52:40,istio-system,9,123
2025-03-14 12:52:40,istio-tenant-gateway,18,54
2025-03-14 12:52:45,nginx,50,499
2025-03-14 12:52:45,istio-system,8,123
2025-03-14 12:52:45,istio-tenant-gateway,18,54
2025-03-14 12:52:51,nginx,50,499
2025-03-14 12:52:51,istio-system,8,123
2025-03-14 12:52:51,istio-tenant-gateway,18,54
2025-03-14 12:52:56,nginx,50,499
2025-03-14 12:52:56,istio-system,8,123
2025-03-14 12:52:56,istio-tenant-gateway,18,54
2025-03-14 12:53:01,nginx,50,499
2025-03-14 12:53:01,istio-system,9,123
2025-03-14 12:53:01,istio-tenant-gateway,18,54
2025-03-14 12:53:06,nginx,50,499
2025-03-14 12:53:06,istio-system,9,123
2025-03-14 12:53:06,istio-tenant-gateway,18,54
2025-03-14 12:53:11,nginx,50,499
2025-03-14 12:53:11,istio-system,9,123
2025-03-14 12:53:11,istio-tenant-gateway,18,54
2025-03-14 12:53:17,nginx,50,499
2025-03-14 12:53:17,istio-system,8,123
2025-03-14 12:53:17,istio-tenant-gateway,18,54
2025-03-14 12:53:22,nginx,50,499
2025-03-14 12:53:22,istio-system,8,123
2025-03-14 12:53:22,istio-tenant-gateway,18,54
2025-03-14 12:53:27,nginx,50,499
2025-03-14 12:53:27,istio-system,8,123
2025-03-14 12:53:27,istio-tenant-gateway,18,54
2025-03-14 12:53:32,nginx,50,499
2025-03-14 12:53:32,istio-system,8,123
2025-03-14 12:53:32,istio-tenant-gateway,18,54
2025-03-14 12:53:37,nginx,50,499
2025-03-14 12:53:37,istio-system,8,123
2025-03-14 12:53:37,istio-tenant-gateway,18,54
2025-03-14 12:53:43,nginx,50,500
2025-03-14 12:53:43,istio-system,8,123
2025-03-14 12:53:43,istio-tenant-gateway,18,54
2025-03-14 12:53:48,nginx,50,500
2025-03-14 12:53:48,istio-system,8,123
2025-03-14 12:53:48,istio-tenant-gateway,18,54
2025-03-14 12:53:53,nginx,50,500
2025-03-14 12:53:53,istio-system,8,123
2025-03-14 12:53:53,istio-tenant-gateway,18,54
2025-03-14 12:53:58,nginx,50,499
2025-03-14 12:53:58,istio-system,8,123
2025-03-14 12:53:58,istio-tenant-gateway,18,54
2025-03-14 12:54:04,nginx,50,499
2025-03-14 12:54:04,istio-system,8,123
2025-03-14 12:54:04,istio-tenant-gateway,18,54
2025-03-14 12:54:09,nginx,50,499
2025-03-14 12:54:09,istio-system,8,123
2025-03-14 12:54:09,istio-tenant-gateway,18,54
2025-03-14 12:54:14,nginx,50,499
2025-03-14 12:54:14,istio-system,8,123
2025-03-14 12:54:14,istio-tenant-gateway,18,54
2025-03-14 12:54:19,nginx,50,499
2025-03-14 12:54:19,istio-system,8,123
2025-03-14 12:54:19,istio-tenant-gateway,18,54
2025-03-14 12:54:24,nginx,50,499
2025-03-14 12:54:24,istio-system,8,123
2025-03-14 12:54:24,istio-tenant-gateway,18,54
2025-03-14 12:54:30,nginx,50,499
2025-03-14 12:54:30,istio-system,10,123
2025-03-14 12:54:30,istio-tenant-gateway,18,54
2025-03-14 12:54:35,nginx,50,499
2025-03-14 12:54:35,istio-system,10,123
2025-03-14 12:54:35,istio-tenant-gateway,18,54
2025-03-14 12:54:40,nginx,50,499
2025-03-14 12:54:40,istio-system,10,123
2025-03-14 12:54:40,istio-tenant-gateway,18,54
2025-03-14 12:54:45,nginx,50,499
2025-03-14 12:54:45,istio-system,8,124
2025-03-14 12:54:45,istio-tenant-gateway,18,53
2025-03-14 12:54:51,nginx,50,499
2025-03-14 12:54:51,istio-system,8,124
2025-03-14 12:54:51,istio-tenant-gateway,18,53
2025-03-14 12:54:56,nginx,50,499
2025-03-14 12:54:56,istio-system,8,124
2025-03-14 12:54:56,istio-tenant-gateway,18,53
2025-03-14 12:55:01,nginx,50,499
2025-03-14 12:55:01,istio-system,9,123
2025-03-14 12:55:01,istio-tenant-gateway,18,53
2025-03-14 12:55:06,nginx,50,499
2025-03-14 12:55:06,istio-system,9,123
2025-03-14 12:55:06,istio-tenant-gateway,18,53
2025-03-14 12:55:11,nginx,50,499
2025-03-14 12:55:11,istio-system,9,123
2025-03-14 12:55:11,istio-tenant-gateway,18,53
2025-03-14 12:55:17,nginx,50,499
2025-03-14 12:55:17,istio-system,8,123
2025-03-14 12:55:17,istio-tenant-gateway,18,53
2025-03-14 12:55:22,nginx,50,499
2025-03-14 12:55:22,istio-system,8,123
2025-03-14 12:55:22,istio-tenant-gateway,18,53
2025-03-14 12:55:27,nginx,50,499
2025-03-14 12:55:27,istio-system,8,123
2025-03-14 12:55:27,istio-tenant-gateway,18,53
2025-03-14 12:55:32,nginx,50,499
2025-03-14 12:55:32,istio-system,8,123
2025-03-14 12:55:32,istio-tenant-gateway,18,53
2025-03-14 12:55:37,nginx,50,499
2025-03-14 12:55:37,istio-system,8,123
2025-03-14 12:55:37,istio-tenant-gateway,18,53
2025-03-14 12:55:43,nginx,50,499
2025-03-14 12:55:43,istio-system,8,123
2025-03-14 12:55:43,istio-tenant-gateway,18,53
2025-03-14 12:55:48,nginx,50,499
2025-03-14 12:55:48,istio-system,8,123
2025-03-14 12:55:48,istio-tenant-gateway,18,53
2025-03-14 12:55:53,nginx,50,499
2025-03-14 12:55:53,istio-system,8,123
2025-03-14 12:55:53,istio-tenant-gateway,18,53
2025-03-14 12:55:58,nginx,50,499
2025-03-14 12:55:58,istio-system,8,123
2025-03-14 12:55:58,istio-tenant-gateway,19,54
2025-03-14 12:56:04,nginx,50,499
2025-03-14 12:56:04,istio-system,8,123
2025-03-14 12:56:04,istio-tenant-gateway,19,54
2025-03-14 12:56:09,nginx,50,499
2025-03-14 12:56:09,istio-system,8,123
2025-03-14 12:56:09,istio-tenant-gateway,19,54
2025-03-14 12:56:14,nginx,50,499
2025-03-14 12:56:14,istio-system,8,123
2025-03-14 12:56:14,istio-tenant-gateway,18,53
2025-03-14 12:56:19,nginx,50,499
2025-03-14 12:56:19,istio-system,8,123
2025-03-14 12:56:19,istio-tenant-gateway,18,53
2025-03-14 12:56:24,nginx,50,499
2025-03-14 12:56:24,istio-system,8,123
2025-03-14 12:56:24,istio-tenant-gateway,18,53
2025-03-14 12:56:30,nginx,50,499
2025-03-14 12:56:30,istio-system,8,123
2025-03-14 12:56:30,istio-tenant-gateway,20,53
2025-03-14 12:56:35,nginx,50,499
2025-03-14 12:56:35,istio-system,8,123
2025-03-14 12:56:35,istio-tenant-gateway,20,53
2025-03-14 12:56:40,nginx,50,499
2025-03-14 12:56:40,istio-system,8,123
2025-03-14 12:56:40,istio-tenant-gateway,20,53
2025-03-14 12:56:45,nginx,50,499
2025-03-14 12:56:45,istio-system,9,123
2025-03-14 12:56:45,istio-tenant-gateway,18,53
2025-03-14 12:56:51,nginx,50,499
2025-03-14 12:56:51,istio-system,9,123
2025-03-14 12:56:51,istio-tenant-gateway,18,53
2025-03-14 12:56:56,nginx,50,499
2025-03-14 12:56:56,istio-system,9,123
2025-03-14 12:56:56,istio-tenant-gateway,18,53
