Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-11 10:21:21,nginx,10,91
2025-03-11 10:21:21,istio-system,5,85
2025-03-11 10:21:21,istio-tenant-gateway,4,36
2025-03-11 10:21:26,nginx,10,91
2025-03-11 10:21:26,istio-system,5,85
2025-03-11 10:21:26,istio-tenant-gateway,4,36
2025-03-11 10:21:31,nginx,10,91
2025-03-11 10:21:31,istio-system,5,85
2025-03-11 10:21:31,istio-tenant-gateway,4,36
2025-03-11 10:21:36,nginx,10,91
2025-03-11 10:21:36,istio-system,7,86
2025-03-11 10:21:36,istio-tenant-gateway,11,36
2025-03-11 10:21:41,nginx,10,91
2025-03-11 10:21:41,istio-system,7,86
2025-03-11 10:21:41,istio-tenant-gateway,11,36
2025-03-11 10:21:47,nginx,10,91
2025-03-11 10:21:47,istio-system,7,86
2025-03-11 10:21:47,istio-tenant-gateway,11,36
2025-03-11 10:21:52,nginx,10,91
2025-03-11 10:21:52,istio-system,10,86
2025-03-11 10:21:52,istio-tenant-gateway,23,36
2025-03-11 10:21:57,nginx,10,91
2025-03-11 10:21:57,istio-system,10,86
2025-03-11 10:21:57,istio-tenant-gateway,23,36
2025-03-11 10:22:02,nginx,10,91
2025-03-11 10:22:02,istio-system,10,86
2025-03-11 10:22:02,istio-tenant-gateway,23,36
2025-03-11 10:22:07,nginx,10,91
2025-03-11 10:22:07,istio-system,11,86
2025-03-11 10:22:07,istio-tenant-gateway,25,36
2025-03-11 10:22:12,nginx,10,91
2025-03-11 10:22:12,istio-system,11,86
2025-03-11 10:22:12,istio-tenant-gateway,25,36
2025-03-11 10:22:18,nginx,10,91
2025-03-11 10:22:18,istio-system,11,86
2025-03-11 10:22:18,istio-tenant-gateway,25,36
2025-03-11 10:22:23,nginx,12,91
2025-03-11 10:22:23,istio-system,11,86
2025-03-11 10:22:23,istio-tenant-gateway,25,36
2025-03-11 10:22:28,nginx,12,91
2025-03-11 10:22:28,istio-system,11,86
2025-03-11 10:22:28,istio-tenant-gateway,25,36
2025-03-11 10:22:33,nginx,12,91
2025-03-11 10:22:33,istio-system,11,86
2025-03-11 10:22:33,istio-tenant-gateway,25,36
2025-03-11 10:22:38,nginx,10,91
2025-03-11 10:22:38,istio-system,10,86
2025-03-11 10:22:38,istio-tenant-gateway,23,36
2025-03-11 10:22:43,nginx,10,91
2025-03-11 10:22:43,istio-system,10,86
2025-03-11 10:22:43,istio-tenant-gateway,23,36
2025-03-11 10:22:49,nginx,10,91
2025-03-11 10:22:49,istio-system,10,86
2025-03-11 10:22:49,istio-tenant-gateway,23,36
2025-03-11 10:22:54,nginx,10,91
2025-03-11 10:22:54,istio-system,14,79
2025-03-11 10:22:54,istio-tenant-gateway,27,35
2025-03-11 10:22:59,nginx,10,91
2025-03-11 10:22:59,istio-system,14,79
2025-03-11 10:22:59,istio-tenant-gateway,27,35
2025-03-11 10:23:04,nginx,10,91
2025-03-11 10:23:04,istio-system,14,79
2025-03-11 10:23:04,istio-tenant-gateway,27,35
2025-03-11 10:23:09,nginx,10,91
2025-03-11 10:23:09,istio-system,10,79
2025-03-11 10:23:09,istio-tenant-gateway,24,35
2025-03-11 10:23:14,nginx,10,91
2025-03-11 10:23:14,istio-system,10,79
2025-03-11 10:23:14,istio-tenant-gateway,24,35
2025-03-11 10:23:20,nginx,10,91
2025-03-11 10:23:20,istio-system,10,79
2025-03-11 10:23:20,istio-tenant-gateway,24,35
2025-03-11 10:23:25,nginx,12,91
2025-03-11 10:23:25,istio-system,10,79
2025-03-11 10:23:25,istio-tenant-gateway,24,35
2025-03-11 10:23:30,nginx,12,91
2025-03-11 10:23:30,istio-system,10,79
2025-03-11 10:23:30,istio-tenant-gateway,24,35
2025-03-11 10:23:35,nginx,10,91
2025-03-11 10:23:35,istio-system,10,79
2025-03-11 10:23:35,istio-tenant-gateway,22,35
2025-03-11 10:23:40,nginx,10,91
2025-03-11 10:23:40,istio-system,10,79
2025-03-11 10:23:40,istio-tenant-gateway,22,35
2025-03-11 10:23:45,nginx,10,91
2025-03-11 10:23:45,istio-system,10,79
2025-03-11 10:23:45,istio-tenant-gateway,22,35
2025-03-11 10:23:50,nginx,10,91
2025-03-11 10:23:50,istio-system,10,79
2025-03-11 10:23:50,istio-tenant-gateway,26,35
2025-03-11 10:23:56,nginx,10,91
2025-03-11 10:23:56,istio-system,10,79
2025-03-11 10:23:56,istio-tenant-gateway,26,35
2025-03-11 10:24:01,nginx,10,91
2025-03-11 10:24:01,istio-system,10,79
2025-03-11 10:24:01,istio-tenant-gateway,26,35
2025-03-11 10:24:06,nginx,10,91
2025-03-11 10:24:06,istio-system,12,79
2025-03-11 10:24:06,istio-tenant-gateway,27,35
2025-03-11 10:24:11,nginx,10,91
2025-03-11 10:24:11,istio-system,12,79
2025-03-11 10:24:11,istio-tenant-gateway,27,35
2025-03-11 10:24:16,nginx,10,91
2025-03-11 10:24:16,istio-system,12,79
2025-03-11 10:24:16,istio-tenant-gateway,27,35
2025-03-11 10:24:21,nginx,11,91
2025-03-11 10:24:21,istio-system,12,79
2025-03-11 10:24:21,istio-tenant-gateway,25,35
2025-03-11 10:24:27,nginx,11,91
2025-03-11 10:24:27,istio-system,12,79
2025-03-11 10:24:27,istio-tenant-gateway,25,35
2025-03-11 10:24:32,nginx,11,91
2025-03-11 10:24:32,istio-system,12,79
2025-03-11 10:24:32,istio-tenant-gateway,25,35
2025-03-11 10:24:37,nginx,10,91
2025-03-11 10:24:37,istio-system,12,79
2025-03-11 10:24:37,istio-tenant-gateway,26,35
2025-03-11 10:24:42,nginx,10,91
2025-03-11 10:24:42,istio-system,12,79
2025-03-11 10:24:42,istio-tenant-gateway,26,35
2025-03-11 10:24:47,nginx,10,91
2025-03-11 10:24:47,istio-system,12,79
2025-03-11 10:24:47,istio-tenant-gateway,26,35
2025-03-11 10:24:52,nginx,10,91
2025-03-11 10:24:52,istio-system,12,73
2025-03-11 10:24:52,istio-tenant-gateway,24,34
2025-03-11 10:24:57,nginx,10,91
2025-03-11 10:24:57,istio-system,12,73
2025-03-11 10:24:57,istio-tenant-gateway,24,34
2025-03-11 10:25:03,nginx,10,91
2025-03-11 10:25:03,istio-system,12,73
2025-03-11 10:25:03,istio-tenant-gateway,24,34
2025-03-11 10:25:08,nginx,10,91
2025-03-11 10:25:08,istio-system,10,73
2025-03-11 10:25:08,istio-tenant-gateway,24,34
2025-03-11 10:25:13,nginx,10,91
2025-03-11 10:25:13,istio-system,10,73
2025-03-11 10:25:13,istio-tenant-gateway,24,34
2025-03-11 10:25:18,nginx,10,91
2025-03-11 10:25:18,istio-system,10,73
2025-03-11 10:25:18,istio-tenant-gateway,24,34
2025-03-11 10:25:23,nginx,10,91
2025-03-11 10:25:23,istio-system,11,73
2025-03-11 10:25:23,istio-tenant-gateway,25,34
2025-03-11 10:25:28,nginx,10,91
2025-03-11 10:25:28,istio-system,11,73
2025-03-11 10:25:28,istio-tenant-gateway,25,34
2025-03-11 10:25:34,nginx,10,91
2025-03-11 10:25:34,istio-system,11,73
2025-03-11 10:25:34,istio-tenant-gateway,25,34
2025-03-11 10:25:39,nginx,10,91
2025-03-11 10:25:39,istio-system,11,73
2025-03-11 10:25:39,istio-tenant-gateway,27,34
2025-03-11 10:25:44,nginx,10,91
2025-03-11 10:25:44,istio-system,11,73
2025-03-11 10:25:44,istio-tenant-gateway,27,34
2025-03-11 10:25:49,nginx,10,91
2025-03-11 10:25:49,istio-system,11,73
2025-03-11 10:25:49,istio-tenant-gateway,27,34
2025-03-11 10:25:54,nginx,10,91
2025-03-11 10:25:54,istio-system,11,73
2025-03-11 10:25:54,istio-tenant-gateway,24,34
2025-03-11 10:25:59,nginx,10,91
2025-03-11 10:25:59,istio-system,11,73
2025-03-11 10:25:59,istio-tenant-gateway,24,34
2025-03-11 10:26:04,nginx,10,91
2025-03-11 10:26:04,istio-system,11,73
