Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 13:55:26,nginx,12,516
2025-03-14 13:55:26,istio-system,2,84
2025-03-14 13:55:26,istio-tenant-gateway,1,52
2025-03-14 13:55:31,nginx,12,516
2025-03-14 13:55:31,istio-system,2,84
2025-03-14 13:55:31,istio-tenant-gateway,1,52
2025-03-14 13:55:37,nginx,12,516
2025-03-14 13:55:37,istio-system,2,84
2025-03-14 13:55:37,istio-tenant-gateway,1,52
2025-03-14 13:55:42,nginx,17,517
2025-03-14 13:55:42,istio-system,1,84
2025-03-14 13:55:42,istio-tenant-gateway,3,52
2025-03-14 13:55:47,nginx,17,517
2025-03-14 13:55:47,istio-system,1,84
2025-03-14 13:55:47,istio-tenant-gateway,3,52
2025-03-14 13:55:52,nginx,34,517
2025-03-14 13:55:52,istio-system,1,84
2025-03-14 13:55:52,istio-tenant-gateway,14,52
2025-03-14 13:55:57,nginx,34,517
2025-03-14 13:55:57,istio-system,1,84
2025-03-14 13:55:57,istio-tenant-gateway,14,52
2025-03-14 13:56:03,nginx,34,517
2025-03-14 13:56:03,istio-system,1,84
2025-03-14 13:56:03,istio-tenant-gateway,14,52
2025-03-14 13:56:08,nginx,40,517
2025-03-14 13:56:08,istio-system,2,84
2025-03-14 13:56:08,istio-tenant-gateway,16,52
2025-03-14 13:56:13,nginx,40,517
2025-03-14 13:56:13,istio-system,2,84
2025-03-14 13:56:13,istio-tenant-gateway,16,52
2025-03-14 13:56:18,nginx,40,517
2025-03-14 13:56:18,istio-system,2,84
2025-03-14 13:56:18,istio-tenant-gateway,16,52
2025-03-14 13:56:24,nginx,37,517
2025-03-14 13:56:24,istio-system,1,84
2025-03-14 13:56:24,istio-tenant-gateway,16,52
2025-03-14 13:56:29,nginx,37,517
2025-03-14 13:56:29,istio-system,1,84
2025-03-14 13:56:29,istio-tenant-gateway,16,52
2025-03-14 13:56:34,nginx,37,517
2025-03-14 13:56:34,istio-system,1,84
2025-03-14 13:56:34,istio-tenant-gateway,16,52
2025-03-14 13:56:39,nginx,40,518
2025-03-14 13:56:39,istio-system,3,84
2025-03-14 13:56:39,istio-tenant-gateway,16,52
2025-03-14 13:56:44,nginx,40,518
2025-03-14 13:56:44,istio-system,3,84
2025-03-14 13:56:44,istio-tenant-gateway,16,52
2025-03-14 13:56:50,nginx,40,518
2025-03-14 13:56:50,istio-system,3,84
2025-03-14 13:56:50,istio-tenant-gateway,16,52
2025-03-14 13:56:55,nginx,38,517
2025-03-14 13:56:55,istio-system,3,84
2025-03-14 13:56:55,istio-tenant-gateway,16,52
2025-03-14 13:57:00,nginx,38,517
2025-03-14 13:57:00,istio-system,3,84
2025-03-14 13:57:00,istio-tenant-gateway,16,52
2025-03-14 13:57:05,nginx,38,517
2025-03-14 13:57:05,istio-system,3,84
2025-03-14 13:57:05,istio-tenant-gateway,16,52
2025-03-14 13:57:11,nginx,36,517
2025-03-14 13:57:11,istio-system,1,84
2025-03-14 13:57:11,istio-tenant-gateway,15,52
2025-03-14 13:57:16,nginx,36,517
2025-03-14 13:57:16,istio-system,1,84
2025-03-14 13:57:16,istio-tenant-gateway,15,52
2025-03-14 13:57:21,nginx,36,517
2025-03-14 13:57:21,istio-system,1,84
2025-03-14 13:57:21,istio-tenant-gateway,15,52
2025-03-14 13:57:26,nginx,35,517
2025-03-14 13:57:26,istio-system,2,84
2025-03-14 13:57:26,istio-tenant-gateway,15,52
2025-03-14 13:57:31,nginx,35,517
2025-03-14 13:57:31,istio-system,2,84
2025-03-14 13:57:31,istio-tenant-gateway,15,52
2025-03-14 13:57:37,nginx,35,517
2025-03-14 13:57:37,istio-system,2,84
2025-03-14 13:57:37,istio-tenant-gateway,15,52
2025-03-14 13:57:42,nginx,38,518
2025-03-14 13:57:42,istio-system,1,84
2025-03-14 13:57:42,istio-tenant-gateway,16,52
2025-03-14 13:57:47,nginx,38,518
2025-03-14 13:57:47,istio-system,1,84
2025-03-14 13:57:47,istio-tenant-gateway,16,52
2025-03-14 13:57:52,nginx,37,517
2025-03-14 13:57:52,istio-system,1,84
2025-03-14 13:57:52,istio-tenant-gateway,15,52
2025-03-14 13:57:58,nginx,37,517
2025-03-14 13:57:58,istio-system,1,84
2025-03-14 13:57:58,istio-tenant-gateway,15,52
2025-03-14 13:58:03,nginx,37,517
2025-03-14 13:58:03,istio-system,1,84
2025-03-14 13:58:03,istio-tenant-gateway,15,52
2025-03-14 13:58:08,nginx,39,518
2025-03-14 13:58:08,istio-system,2,84
2025-03-14 13:58:08,istio-tenant-gateway,15,52
2025-03-14 13:58:13,nginx,39,518
2025-03-14 13:58:13,istio-system,2,84
2025-03-14 13:58:13,istio-tenant-gateway,15,52
2025-03-14 13:58:18,nginx,39,518
2025-03-14 13:58:18,istio-system,2,84
2025-03-14 13:58:18,istio-tenant-gateway,15,52
2025-03-14 13:58:24,nginx,39,517
2025-03-14 13:58:24,istio-system,2,84
2025-03-14 13:58:24,istio-tenant-gateway,16,52
2025-03-14 13:58:29,nginx,39,517
2025-03-14 13:58:29,istio-system,2,84
2025-03-14 13:58:29,istio-tenant-gateway,16,52
2025-03-14 13:58:34,nginx,39,517
2025-03-14 13:58:34,istio-system,2,84
2025-03-14 13:58:34,istio-tenant-gateway,16,52
2025-03-14 13:58:39,nginx,37,519
2025-03-14 13:58:39,istio-system,2,84
2025-03-14 13:58:39,istio-tenant-gateway,15,52
2025-03-14 13:58:45,nginx,37,519
2025-03-14 13:58:45,istio-system,2,84
2025-03-14 13:58:45,istio-tenant-gateway,15,52
2025-03-14 13:58:50,nginx,37,519
2025-03-14 13:58:50,istio-system,2,84
2025-03-14 13:58:50,istio-tenant-gateway,15,52
2025-03-14 13:58:55,nginx,38,518
2025-03-14 13:58:55,istio-system,2,84
2025-03-14 13:58:55,istio-tenant-gateway,15,53
2025-03-14 13:59:00,nginx,38,518
2025-03-14 13:59:00,istio-system,2,84
2025-03-14 13:59:00,istio-tenant-gateway,15,53
2025-03-14 13:59:05,nginx,38,518
2025-03-14 13:59:05,istio-system,2,84
2025-03-14 13:59:05,istio-tenant-gateway,15,53
2025-03-14 13:59:11,nginx,35,518
2025-03-14 13:59:11,istio-system,2,84
2025-03-14 13:59:11,istio-tenant-gateway,15,53
2025-03-14 13:59:16,nginx,35,518
2025-03-14 13:59:16,istio-system,2,84
2025-03-14 13:59:16,istio-tenant-gateway,15,53
2025-03-14 13:59:21,nginx,35,518
2025-03-14 13:59:21,istio-system,2,84
2025-03-14 13:59:21,istio-tenant-gateway,15,53
2025-03-14 13:59:26,nginx,37,520
2025-03-14 13:59:26,istio-system,1,84
2025-03-14 13:59:26,istio-tenant-gateway,15,52
