Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 12:34:47,nginx,1,10
2025-03-14 12:34:47,istio-system,3,111
2025-03-14 12:34:47,istio-tenant-gateway,1,47
2025-03-14 12:34:52,nginx,1,10
2025-03-14 12:34:52,istio-system,3,111
2025-03-14 12:34:52,istio-tenant-gateway,1,47
2025-03-14 12:34:57,nginx,1,10
2025-03-14 12:34:57,istio-system,3,111
2025-03-14 12:34:57,istio-tenant-gateway,1,47
2025-03-14 12:35:02,nginx,39,91
2025-03-14 12:35:02,istio-system,10,115
2025-03-14 12:35:02,istio-tenant-gateway,6,49
2025-03-14 12:35:08,nginx,39,91
2025-03-14 12:35:08,istio-system,10,115
2025-03-14 12:35:08,istio-tenant-gateway,6,49
2025-03-14 12:35:13,nginx,22,95
2025-03-14 12:35:13,istio-system,9,115
2025-03-14 12:35:13,istio-tenant-gateway,9,49
2025-03-14 12:35:18,nginx,22,95
2025-03-14 12:35:18,istio-system,9,115
2025-03-14 12:35:18,istio-tenant-gateway,9,49
2025-03-14 12:35:23,nginx,22,95
2025-03-14 12:35:23,istio-system,9,115
2025-03-14 12:35:23,istio-tenant-gateway,9,49
2025-03-14 12:35:29,nginx,10,93
2025-03-14 12:35:29,istio-system,5,115
2025-03-14 12:35:29,istio-tenant-gateway,9,49
2025-03-14 12:35:34,nginx,10,93
2025-03-14 12:35:34,istio-system,5,115
2025-03-14 12:35:34,istio-tenant-gateway,9,49
2025-03-14 12:35:39,nginx,10,93
2025-03-14 12:35:39,istio-system,5,115
2025-03-14 12:35:39,istio-tenant-gateway,9,49
2025-03-14 12:35:44,nginx,10,96
2025-03-14 12:35:44,istio-system,6,115
2025-03-14 12:35:44,istio-tenant-gateway,9,49
2025-03-14 12:35:49,nginx,10,96
2025-03-14 12:35:49,istio-system,6,115
2025-03-14 12:35:49,istio-tenant-gateway,9,49
2025-03-14 12:35:55,nginx,10,96
2025-03-14 12:35:55,istio-system,6,115
2025-03-14 12:35:55,istio-tenant-gateway,9,49
2025-03-14 12:36:00,nginx,10,99
2025-03-14 12:36:00,istio-system,5,115
2025-03-14 12:36:00,istio-tenant-gateway,9,49
2025-03-14 12:36:05,nginx,10,99
2025-03-14 12:36:05,istio-system,5,115
2025-03-14 12:36:05,istio-tenant-gateway,9,49
2025-03-14 12:36:10,nginx,10,99
2025-03-14 12:36:10,istio-system,5,115
2025-03-14 12:36:10,istio-tenant-gateway,9,49
2025-03-14 12:36:16,nginx,10,99
2025-03-14 12:36:16,istio-system,5,115
2025-03-14 12:36:16,istio-tenant-gateway,9,49
2025-03-14 12:36:21,nginx,10,99
2025-03-14 12:36:21,istio-system,5,115
2025-03-14 12:36:21,istio-tenant-gateway,9,49
2025-03-14 12:36:26,nginx,10,99
2025-03-14 12:36:26,istio-system,5,115
2025-03-14 12:36:26,istio-tenant-gateway,9,49
2025-03-14 12:36:31,nginx,10,100
2025-03-14 12:36:31,istio-system,5,115
2025-03-14 12:36:31,istio-tenant-gateway,8,49
2025-03-14 12:36:36,nginx,10,100
2025-03-14 12:36:36,istio-system,5,115
2025-03-14 12:36:36,istio-tenant-gateway,8,49
2025-03-14 12:36:42,nginx,10,100
2025-03-14 12:36:42,istio-system,5,115
2025-03-14 12:36:42,istio-tenant-gateway,8,49
2025-03-14 12:36:47,nginx,10,100
2025-03-14 12:36:47,istio-system,5,115
2025-03-14 12:36:47,istio-tenant-gateway,8,49
2025-03-14 12:36:52,nginx,10,100
2025-03-14 12:36:52,istio-system,5,115
2025-03-14 12:36:52,istio-tenant-gateway,8,49
2025-03-14 12:36:57,nginx,10,100
2025-03-14 12:36:57,istio-system,5,115
2025-03-14 12:36:57,istio-tenant-gateway,8,49
2025-03-14 12:37:02,nginx,10,100
2025-03-14 12:37:02,istio-system,7,115
2025-03-14 12:37:02,istio-tenant-gateway,9,49
2025-03-14 12:37:08,nginx,10,100
2025-03-14 12:37:08,istio-system,7,115
2025-03-14 12:37:08,istio-tenant-gateway,9,49
2025-03-14 12:37:13,nginx,10,100
2025-03-14 12:37:13,istio-system,5,116
2025-03-14 12:37:13,istio-tenant-gateway,9,49
2025-03-14 12:37:18,nginx,10,100
2025-03-14 12:37:18,istio-system,5,116
2025-03-14 12:37:18,istio-tenant-gateway,9,49
