Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-11 10:34:32,nginx,66,451
2025-03-11 10:34:32,istio-system,56,107
2025-03-11 10:34:32,istio-tenant-gateway,6,39
2025-03-11 10:34:37,nginx,50,451
2025-03-11 10:34:37,istio-system,5,107
2025-03-11 10:34:37,istio-tenant-gateway,4,39
2025-03-11 10:34:42,nginx,50,451
2025-03-11 10:34:42,istio-system,5,107
2025-03-11 10:34:42,istio-tenant-gateway,4,39
2025-03-11 10:34:47,nginx,50,451
2025-03-11 10:34:47,istio-system,5,107
2025-03-11 10:34:47,istio-tenant-gateway,4,39
2025-03-11 10:34:53,nginx,50,451
2025-03-11 10:34:53,istio-system,10,110
2025-03-11 10:34:53,istio-tenant-gateway,35,42
2025-03-11 10:34:58,nginx,50,451
2025-03-11 10:34:58,istio-system,10,110
2025-03-11 10:34:58,istio-tenant-gateway,35,42
2025-03-11 10:35:03,nginx,50,451
2025-03-11 10:35:03,istio-system,10,110
2025-03-11 10:35:03,istio-tenant-gateway,35,42
2025-03-11 10:35:08,nginx,50,451
2025-03-11 10:35:08,istio-system,10,110
2025-03-11 10:35:08,istio-tenant-gateway,19,42
2025-03-11 10:35:13,nginx,50,451
2025-03-11 10:35:13,istio-system,10,110
2025-03-11 10:35:13,istio-tenant-gateway,19,42
2025-03-11 10:35:18,nginx,50,451
2025-03-11 10:35:18,istio-system,10,110
2025-03-11 10:35:18,istio-tenant-gateway,19,42
2025-03-11 10:35:23,nginx,50,451
2025-03-11 10:35:23,istio-system,11,110
2025-03-11 10:35:23,istio-tenant-gateway,20,42
2025-03-11 10:35:29,nginx,50,451
2025-03-11 10:35:29,istio-system,11,110
2025-03-11 10:35:29,istio-tenant-gateway,20,42
2025-03-11 10:35:34,nginx,50,451
2025-03-11 10:35:34,istio-system,11,110
2025-03-11 10:35:34,istio-tenant-gateway,20,42
2025-03-11 10:35:39,nginx,50,451
2025-03-11 10:35:39,istio-system,9,110
2025-03-11 10:35:39,istio-tenant-gateway,19,42
2025-03-11 10:35:44,nginx,50,451
