Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 12:50:06,istio-tenant-gateway,10,58
2025-03-14 12:50:11,nginx,50,499
2025-03-14 12:50:11,istio-system,5,123
2025-03-14 12:50:11,istio-tenant-gateway,10,58
2025-03-14 12:50:16,nginx,50,499
2025-03-14 12:50:16,istio-system,6,123
2025-03-14 12:50:16,istio-tenant-gateway,10,58
2025-03-14 12:50:21,nginx,50,499
2025-03-14 12:50:21,istio-system,6,123
2025-03-14 12:50:21,istio-tenant-gateway,10,58
2025-03-14 12:50:27,nginx,50,499
2025-03-14 12:50:27,istio-system,6,123
2025-03-14 12:50:27,istio-tenant-gateway,10,58
2025-03-14 12:50:32,nginx,50,499
2025-03-14 12:50:32,istio-system,6,123
2025-03-14 12:50:32,istio-tenant-gateway,10,54
2025-03-14 12:50:37,nginx,50,499
2025-03-14 12:50:37,istio-system,6,123
2025-03-14 12:50:37,istio-tenant-gateway,10,54
2025-03-14 12:50:42,nginx,50,499
2025-03-14 12:50:42,istio-system,6,123
2025-03-14 12:50:42,istio-tenant-gateway,10,54
2025-03-14 12:50:47,nginx,50,499
2025-03-14 12:50:47,istio-system,7,123
2025-03-14 12:50:47,istio-tenant-gateway,10,54
2025-03-14 12:50:53,nginx,50,499
2025-03-14 12:50:53,istio-system,7,123
2025-03-14 12:50:53,istio-tenant-gateway,10,54
2025-03-14 12:50:58,nginx,50,500
2025-03-14 12:50:58,istio-system,5,123
2025-03-14 12:50:58,istio-tenant-gateway,10,54
2025-03-14 12:51:03,nginx,50,500
2025-03-14 12:51:03,istio-system,5,123
2025-03-14 12:51:03,istio-tenant-gateway,10,54
2025-03-14 12:51:08,nginx,50,500
2025-03-14 12:51:08,istio-system,5,123
2025-03-14 12:51:08,istio-tenant-gateway,10,54
2025-03-14 12:51:13,nginx,50,500
2025-03-14 12:51:13,istio-system,5,123
2025-03-14 12:51:13,istio-tenant-gateway,10,54
