Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-10 21:01:40,istio-tenant-gateway,27,41
2025-03-10 21:01:45,nginx,90,811
2025-03-10 21:01:45,istio-system,13,99
2025-03-10 21:01:45,istio-tenant-gateway,28,41
2025-03-10 21:01:50,nginx,90,811
2025-03-10 21:01:50,istio-system,13,99
2025-03-10 21:01:50,istio-tenant-gateway,28,41
2025-03-10 21:01:55,nginx,90,811
2025-03-10 21:01:55,istio-system,13,99
2025-03-10 21:01:55,istio-tenant-gateway,28,41
2025-03-10 21:02:00,nginx,90,811
2025-03-10 21:02:00,istio-system,13,99
2025-03-10 21:02:00,istio-tenant-gateway,27,41
2025-03-10 21:02:05,nginx,90,811
2025-03-10 21:02:05,istio-system,13,99
2025-03-10 21:02:05,istio-tenant-gateway,27,41
2025-03-10 21:02:10,nginx,90,811
2025-03-10 21:02:10,istio-system,13,99
2025-03-10 21:02:10,istio-tenant-gateway,27,41
2025-03-10 21:02:16,nginx,90,811
2025-03-10 21:02:16,istio-system,14,99
2025-03-10 21:02:16,istio-tenant-gateway,26,41
2025-03-10 21:02:21,nginx,90,811
2025-03-10 21:02:21,istio-system,14,99
2025-03-10 21:02:21,istio-tenant-gateway,26,41
2025-03-10 21:02:26,nginx,90,811
2025-03-10 21:02:26,istio-system,13,99
2025-03-10 21:02:26,istio-tenant-gateway,27,41
2025-03-10 21:02:31,nginx,90,811
2025-03-10 21:02:31,istio-system,13,99
2025-03-10 21:02:31,istio-tenant-gateway,27,41
2025-03-10 21:02:36,nginx,90,811
2025-03-10 21:02:36,istio-system,13,99
2025-03-10 21:02:36,istio-tenant-gateway,27,41
2025-03-10 21:02:41,nginx,90,811
2025-03-10 21:02:41,istio-system,14,93
2025-03-10 21:02:41,istio-tenant-gateway,27,41
2025-03-10 21:02:46,nginx,90,811
2025-03-10 21:02:46,istio-system,14,93
2025-03-10 21:02:46,istio-tenant-gateway,27,41
2025-03-10 21:02:52,nginx,90,811
2025-03-10 21:02:52,istio-system,14,93
2025-03-10 21:02:52,istio-tenant-gateway,27,41
2025-03-10 21:02:57,nginx,90,811
2025-03-10 21:02:57,istio-system,13,93
2025-03-10 21:02:57,istio-tenant-gateway,27,41
2025-03-10 21:03:02,nginx,90,811
2025-03-10 21:03:02,istio-system,13,93
2025-03-10 21:03:02,istio-tenant-gateway,27,41
2025-03-10 21:03:07,nginx,90,811
2025-03-10 21:03:07,istio-system,13,93
2025-03-10 21:03:07,istio-tenant-gateway,27,41
2025-03-10 21:03:12,nginx,90,811
2025-03-10 21:03:12,istio-system,14,93
2025-03-10 21:03:12,istio-tenant-gateway,28,41
2025-03-10 21:03:17,nginx,90,811
2025-03-10 21:03:17,istio-system,14,93
2025-03-10 21:03:17,istio-tenant-gateway,28,41
2025-03-10 21:03:22,nginx,90,811
2025-03-10 21:03:22,istio-system,14,93
2025-03-10 21:03:22,istio-tenant-gateway,28,41
