Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-10 20:54:38,istio-tenant-gateway,42,38
2025-03-10 20:54:44,nginx,50,451
2025-03-10 20:54:44,istio-system,18,85
2025-03-10 20:54:44,istio-tenant-gateway,41,38
2025-03-10 20:54:49,nginx,50,451
2025-03-10 20:54:49,istio-system,18,85
2025-03-10 20:54:49,istio-tenant-gateway,41,38
2025-03-10 20:54:54,nginx,50,451
2025-03-10 20:54:54,istio-system,18,85
2025-03-10 20:54:54,istio-tenant-gateway,41,38
2025-03-10 20:54:59,nginx,50,451
2025-03-10 20:54:59,istio-system,17,85
2025-03-10 20:54:59,istio-tenant-gateway,41,38
2025-03-10 20:55:04,nginx,50,451
2025-03-10 20:55:04,istio-system,17,85
2025-03-10 20:55:04,istio-tenant-gateway,41,38
2025-03-10 20:55:09,nginx,50,451
2025-03-10 20:55:09,istio-system,17,85
2025-03-10 20:55:09,istio-tenant-gateway,41,38
2025-03-10 20:55:14,nginx,50,451
2025-03-10 20:55:14,istio-system,19,85
2025-03-10 20:55:14,istio-tenant-gateway,41,38
2025-03-10 20:55:20,nginx,50,451
2025-03-10 20:55:20,istio-system,19,85
2025-03-10 20:55:20,istio-tenant-gateway,41,38
2025-03-10 20:55:25,nginx,50,451
2025-03-10 20:55:25,istio-system,19,85
2025-03-10 20:55:25,istio-tenant-gateway,41,38
2025-03-10 20:55:30,nginx,50,451
2025-03-10 20:55:30,istio-system,18,85
2025-03-10 20:55:30,istio-tenant-gateway,41,38
2025-03-10 20:55:35,nginx,50,451
2025-03-10 20:55:35,istio-system,18,85
2025-03-10 20:55:35,istio-tenant-gateway,41,38
2025-03-10 20:55:40,nginx,50,451
2025-03-10 20:55:40,istio-system,18,85
2025-03-10 20:55:40,istio-tenant-gateway,41,38
2025-03-10 20:55:45,nginx,50,451
2025-03-10 20:55:45,istio-system,18,85
2025-03-10 20:55:45,istio-tenant-gateway,41,38
2025-03-10 20:55:50,nginx,50,451
2025-03-10 20:55:50,istio-system,18,85
2025-03-10 20:55:50,istio-tenant-gateway,41,38
2025-03-10 20:55:56,nginx,50,451
2025-03-10 20:55:56,istio-system,18,85
2025-03-10 20:55:56,istio-tenant-gateway,41,38
2025-03-10 20:56:01,nginx,50,451
2025-03-10 20:56:01,istio-system,17,85
2025-03-10 20:56:01,istio-tenant-gateway,41,38
2025-03-10 20:56:06,nginx,50,451
2025-03-10 20:56:06,istio-system,17,85
2025-03-10 20:56:06,istio-tenant-gateway,41,38
2025-03-10 20:56:11,nginx,50,451
2025-03-10 20:56:11,istio-system,18,85
2025-03-10 20:56:11,istio-tenant-gateway,41,38
2025-03-10 20:56:16,nginx,50,451
2025-03-10 20:56:16,istio-system,18,85
2025-03-10 20:56:16,istio-tenant-gateway,41,38
2025-03-10 20:56:21,nginx,50,451
2025-03-10 20:56:21,istio-system,18,85
2025-03-10 20:56:21,istio-tenant-gateway,41,38
