Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-11 10:28:05,nginx,10,91
2025-03-11 10:28:05,istio-system,8,78
2025-03-11 10:28:05,istio-tenant-gateway,6,41
2025-03-11 10:28:10,nginx,10,91
2025-03-11 10:28:10,istio-system,8,78
2025-03-11 10:28:10,istio-tenant-gateway,6,41
2025-03-11 10:28:15,nginx,10,91
2025-03-11 10:28:15,istio-system,8,78
2025-03-11 10:28:15,istio-tenant-gateway,6,41
2025-03-11 10:28:21,nginx,10,91
2025-03-11 10:28:21,istio-system,14,78
2025-03-11 10:28:21,istio-tenant-gateway,6,41
2025-03-11 10:28:26,nginx,10,91
2025-03-11 10:28:26,istio-system,14,78
2025-03-11 10:28:26,istio-tenant-gateway,6,41
2025-03-11 10:28:31,nginx,10,91
2025-03-11 10:28:31,istio-system,14,78
2025-03-11 10:28:31,istio-tenant-gateway,6,41
2025-03-11 10:28:36,nginx,14,91
2025-03-11 10:28:36,istio-system,15,79
2025-03-11 10:28:36,istio-tenant-gateway,32,41
2025-03-11 10:28:41,nginx,14,91
2025-03-11 10:28:41,istio-system,15,79
2025-03-11 10:28:41,istio-tenant-gateway,32,41
2025-03-11 10:28:46,nginx,14,91
2025-03-11 10:28:46,istio-system,15,79
2025-03-11 10:28:46,istio-tenant-gateway,32,41
2025-03-11 10:28:51,nginx,11,91
2025-03-11 10:28:51,istio-system,16,76
2025-03-11 10:28:51,istio-tenant-gateway,35,41
2025-03-11 10:28:57,nginx,11,91
2025-03-11 10:28:57,istio-system,16,76
2025-03-11 10:28:57,istio-tenant-gateway,35,41
2025-03-11 10:29:02,nginx,11,91
2025-03-11 10:29:02,istio-system,16,76
2025-03-11 10:29:02,istio-tenant-gateway,35,41
2025-03-11 10:29:07,nginx,13,91
2025-03-11 10:29:07,istio-system,15,76
2025-03-11 10:29:07,istio-tenant-gateway,35,41
2025-03-11 10:29:12,nginx,13,91
2025-03-11 10:29:12,istio-system,15,76
2025-03-11 10:29:12,istio-tenant-gateway,35,41
2025-03-11 10:29:17,nginx,13,91
2025-03-11 10:29:17,istio-system,15,76
2025-03-11 10:29:17,istio-tenant-gateway,35,41
2025-03-11 10:29:22,nginx,13,91
2025-03-11 10:29:22,istio-system,17,79
2025-03-11 10:29:22,istio-tenant-gateway,36,41
2025-03-11 10:29:28,nginx,13,91
2025-03-11 10:29:28,istio-system,17,79
2025-03-11 10:29:28,istio-tenant-gateway,36,41
2025-03-11 10:29:33,nginx,13,91
2025-03-11 10:29:33,istio-system,17,79
2025-03-11 10:29:33,istio-tenant-gateway,36,41
2025-03-11 10:29:38,nginx,15,91
2025-03-11 10:29:38,istio-system,16,79
2025-03-11 10:29:38,istio-tenant-gateway,36,41
2025-03-11 10:29:43,nginx,15,91
2025-03-11 10:29:43,istio-system,16,79
2025-03-11 10:29:43,istio-tenant-gateway,36,41
2025-03-11 10:29:48,nginx,15,91
2025-03-11 10:29:48,istio-system,16,79
2025-03-11 10:29:48,istio-tenant-gateway,36,41
2025-03-11 10:29:53,nginx,13,91
2025-03-11 10:29:53,istio-system,16,79
2025-03-11 10:29:53,istio-tenant-gateway,37,41
2025-03-11 10:29:58,nginx,13,91
2025-03-11 10:29:58,istio-system,16,79
2025-03-11 10:29:58,istio-tenant-gateway,37,41
2025-03-11 10:30:04,nginx,13,91
