Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-12 15:43:05,nginx,10,213
2025-03-12 15:43:05,linkerd,9,179
2025-03-12 15:43:11,nginx,10,213
2025-03-12 15:43:11,linkerd,9,179
2025-03-12 15:43:16,nginx,10,213
2025-03-12 15:43:16,linkerd,9,179
2025-03-12 15:43:21,nginx,10,213
2025-03-12 15:43:21,linkerd,9,179
2025-03-12 15:43:26,nginx,10,213
2025-03-12 15:43:26,linkerd,9,179
2025-03-12 15:43:31,nginx,54,655
2025-03-12 15:43:31,linkerd,10,201
2025-03-12 15:43:36,nginx,54,655
2025-03-12 15:43:36,linkerd,10,201
2025-03-12 15:43:41,nginx,54,655
2025-03-12 15:43:41,linkerd,10,201
2025-03-12 15:43:46,nginx,54,655
2025-03-12 15:43:46,linkerd,10,201
2025-03-12 15:43:51,nginx,54,655
2025-03-12 15:43:51,linkerd,10,201
2025-03-12 15:43:57,nginx,54,655
2025-03-12 15:43:57,linkerd,10,201
2025-03-12 15:44:02,nginx,54,655
2025-03-12 15:44:02,linkerd,10,201
2025-03-12 15:44:07,nginx,54,655
2025-03-12 15:44:07,linkerd,10,201
2025-03-12 15:44:12,nginx,54,655
2025-03-12 15:44:12,linkerd,10,201
2025-03-12 15:44:17,nginx,54,655
2025-03-12 15:44:17,linkerd,10,201
2025-03-12 15:44:22,nginx,54,655
2025-03-12 15:44:22,linkerd,10,201
2025-03-12 15:44:27,nginx,54,655
2025-03-12 15:44:27,linkerd,10,201
2025-03-12 15:44:32,nginx,55,672
2025-03-12 15:44:32,linkerd,3,201
2025-03-12 15:44:37,nginx,55,672
2025-03-12 15:44:37,linkerd,3,201
2025-03-12 15:44:42,nginx,55,672
2025-03-12 15:44:42,linkerd,3,201
2025-03-12 15:44:48,nginx,55,672
2025-03-12 15:44:48,linkerd,3,201
2025-03-12 15:44:53,nginx,55,672
2025-03-12 15:44:53,linkerd,3,201
2025-03-12 15:44:58,nginx,55,672
2025-03-12 15:44:58,linkerd,3,201
2025-03-12 15:45:03,nginx,55,672
2025-03-12 15:45:03,linkerd,3,201
2025-03-12 15:45:08,nginx,55,672
2025-03-12 15:45:08,linkerd,3,201
2025-03-12 15:45:13,nginx,55,672
2025-03-12 15:45:13,linkerd,3,201
2025-03-12 15:45:18,nginx,55,672
2025-03-12 15:45:18,linkerd,3,201
2025-03-12 15:45:23,nginx,55,672
2025-03-12 15:45:23,linkerd,3,201
2025-03-12 15:45:28,nginx,55,672
2025-03-12 15:45:28,linkerd,3,201
2025-03-12 15:45:33,nginx,56,669
2025-03-12 15:45:33,linkerd,3,195
2025-03-12 15:45:39,nginx,56,669
2025-03-12 15:45:39,linkerd,3,195
2025-03-12 15:45:44,nginx,56,669
2025-03-12 15:45:44,linkerd,3,195
2025-03-12 15:45:49,nginx,56,669
2025-03-12 15:45:49,linkerd,3,195
2025-03-12 15:45:54,nginx,56,669
2025-03-12 15:45:54,linkerd,3,195
2025-03-12 15:45:59,nginx,56,669
2025-03-12 15:45:59,linkerd,3,195
2025-03-12 15:46:04,nginx,56,669
2025-03-12 15:46:04,linkerd,3,195
2025-03-12 15:46:09,nginx,56,669
2025-03-12 15:46:09,linkerd,3,195
2025-03-12 15:46:14,nginx,56,669
2025-03-12 15:46:14,linkerd,3,195
2025-03-12 15:46:19,nginx,56,669
2025-03-12 15:46:19,linkerd,3,195
2025-03-12 15:46:25,nginx,56,669
2025-03-12 15:46:25,linkerd,3,195
2025-03-12 15:46:30,nginx,55,670
2025-03-12 15:46:30,linkerd,3,195
2025-03-12 15:46:35,nginx,55,670
2025-03-12 15:46:35,linkerd,3,195
2025-03-12 15:46:40,nginx,55,670
2025-03-12 15:46:40,linkerd,3,195
2025-03-12 15:46:45,nginx,55,670
2025-03-12 15:46:45,linkerd,3,195
2025-03-12 15:46:50,nginx,55,670
2025-03-12 15:46:50,linkerd,3,195
2025-03-12 15:46:55,nginx,55,670
2025-03-12 15:46:55,linkerd,3,195
2025-03-12 15:47:00,nginx,55,670
2025-03-12 15:47:00,linkerd,3,195
2025-03-12 15:47:05,nginx,55,670
2025-03-12 15:47:05,linkerd,3,195
2025-03-12 15:47:10,nginx,55,670
2025-03-12 15:47:10,linkerd,3,195
2025-03-12 15:47:16,nginx,55,670
2025-03-12 15:47:16,linkerd,3,195
2025-03-12 15:47:21,nginx,55,670
2025-03-12 15:47:21,linkerd,3,195
2025-03-12 15:47:26,nginx,55,670
2025-03-12 15:47:26,linkerd,3,195
2025-03-12 15:47:31,nginx,56,668
2025-03-12 15:47:31,linkerd,3,191
2025-03-12 15:47:36,nginx,56,668
2025-03-12 15:47:36,linkerd,3,191
2025-03-12 15:47:41,nginx,56,668
2025-03-12 15:47:41,linkerd,3,191
2025-03-12 15:47:46,nginx,56,668
2025-03-12 15:47:46,linkerd,3,191
2025-03-12 15:47:51,nginx,56,668
2025-03-12 15:47:51,linkerd,3,191
2025-03-12 15:47:56,nginx,56,668
2025-03-12 15:47:56,linkerd,3,191
2025-03-12 15:48:02,nginx,56,668
2025-03-12 15:48:02,linkerd,3,191
