Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-10 21:05:01,nginx,90,811
2025-03-10 21:05:01,istio-system,10,93
2025-03-10 21:05:01,istio-tenant-gateway,9,41
2025-03-10 21:05:06,nginx,90,811
2025-03-10 21:05:06,istio-system,10,93
2025-03-10 21:05:06,istio-tenant-gateway,9,41
2025-03-10 21:05:11,nginx,90,811
2025-03-10 21:05:11,istio-system,14,93
2025-03-10 21:05:11,istio-tenant-gateway,22,41
2025-03-10 21:05:17,nginx,90,811
2025-03-10 21:05:17,istio-system,14,93
2025-03-10 21:05:17,istio-tenant-gateway,22,41
2025-03-10 21:05:22,nginx,90,811
2025-03-10 21:05:22,istio-system,14,93
2025-03-10 21:05:22,istio-tenant-gateway,22,41
2025-03-10 21:05:27,nginx,90,811
2025-03-10 21:05:27,istio-system,16,93
2025-03-10 21:05:27,istio-tenant-gateway,39,41
2025-03-10 21:05:32,nginx,90,811
2025-03-10 21:05:32,istio-system,16,93
2025-03-10 21:05:32,istio-tenant-gateway,39,41
2025-03-10 21:05:37,nginx,90,811
2025-03-10 21:05:37,istio-system,16,93
2025-03-10 21:05:37,istio-tenant-gateway,39,41
2025-03-10 21:05:42,nginx,90,811
2025-03-10 21:05:42,istio-system,17,93
2025-03-10 21:05:42,istio-tenant-gateway,39,41
2025-03-10 21:05:47,nginx,90,811
2025-03-10 21:05:47,istio-system,17,93
2025-03-10 21:05:47,istio-tenant-gateway,39,41
2025-03-10 21:05:52,nginx,90,811
2025-03-10 21:05:52,istio-system,17,93
2025-03-10 21:05:52,istio-tenant-gateway,39,41
2025-03-10 21:05:58,nginx,90,811
2025-03-10 21:05:58,istio-system,16,93
2025-03-10 21:05:58,istio-tenant-gateway,37,41
2025-03-10 21:06:03,nginx,90,811
2025-03-10 21:06:03,istio-system,16,93
2025-03-10 21:06:03,istio-tenant-gateway,37,41
2025-03-10 21:06:08,nginx,90,811
2025-03-10 21:06:08,istio-system,16,93
2025-03-10 21:06:08,istio-tenant-gateway,37,41
2025-03-10 21:06:13,nginx,90,811
2025-03-10 21:06:13,istio-system,17,97
2025-03-10 21:06:13,istio-tenant-gateway,38,41
2025-03-10 21:06:18,nginx,90,811
2025-03-10 21:06:18,istio-system,17,97
2025-03-10 21:06:18,istio-tenant-gateway,38,41
2025-03-10 21:06:23,nginx,90,811
2025-03-10 21:06:23,istio-system,17,97
2025-03-10 21:06:23,istio-tenant-gateway,38,41
2025-03-10 21:06:28,nginx,90,811
2025-03-10 21:06:28,istio-system,17,97
2025-03-10 21:06:28,istio-tenant-gateway,38,41
2025-03-10 21:06:34,nginx,90,811
2025-03-10 21:06:34,istio-system,17,97
2025-03-10 21:06:34,istio-tenant-gateway,38,41
2025-03-10 21:06:39,nginx,90,811
2025-03-10 21:06:39,istio-system,17,97
2025-03-10 21:06:39,istio-tenant-gateway,38,41
2025-03-10 21:06:44,nginx,90,811
2025-03-10 21:06:44,istio-system,18,97
2025-03-10 21:06:44,istio-tenant-gateway,39,41
2025-03-10 21:06:49,nginx,90,811
2025-03-10 21:06:49,istio-system,18,97
2025-03-10 21:06:49,istio-tenant-gateway,39,41
2025-03-10 21:06:54,nginx,90,811
2025-03-10 21:06:54,istio-system,18,97
2025-03-10 21:06:54,istio-tenant-gateway,39,41
2025-03-10 21:06:59,nginx,90,811
2025-03-10 21:06:59,istio-system,16,97
2025-03-10 21:06:59,istio-tenant-gateway,40,41
