Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 14:07:08,nginx,50,2691
2025-03-14 14:07:08,istio-system,2,156
2025-03-14 14:07:08,istio-tenant-gateway,1,55
2025-03-14 14:07:14,nginx,50,2691
2025-03-14 14:07:14,istio-system,2,156
2025-03-14 14:07:14,istio-tenant-gateway,1,55
2025-03-14 14:07:19,nginx,50,2691
2025-03-14 14:07:19,istio-system,2,156
2025-03-14 14:07:19,istio-tenant-gateway,1,55
2025-03-14 14:07:24,nginx,87,2699
2025-03-14 14:07:24,istio-system,2,156
2025-03-14 14:07:24,istio-tenant-gateway,12,57
2025-03-14 14:07:29,nginx,87,2699
2025-03-14 14:07:29,istio-system,2,156
2025-03-14 14:07:29,istio-tenant-gateway,12,57
2025-03-14 14:07:35,nginx,87,2699
2025-03-14 14:07:35,istio-system,2,156
2025-03-14 14:07:35,istio-tenant-gateway,12,57
2025-03-14 14:07:40,nginx,100,2701
2025-03-14 14:07:40,istio-system,5,149
2025-03-14 14:07:40,istio-tenant-gateway,20,60
2025-03-14 14:07:45,nginx,100,2701
2025-03-14 14:07:45,istio-system,5,149
2025-03-14 14:07:45,istio-tenant-gateway,20,60
2025-03-14 14:07:50,nginx,100,2701
2025-03-14 14:07:50,istio-system,5,149
2025-03-14 14:07:50,istio-tenant-gateway,20,60
2025-03-14 14:07:55,nginx,100,2704
2025-03-14 14:07:55,istio-system,2,149
2025-03-14 14:07:55,istio-tenant-gateway,16,60
2025-03-14 14:08:01,nginx,100,2704
2025-03-14 14:08:01,istio-system,2,149
2025-03-14 14:08:01,istio-tenant-gateway,16,60
2025-03-14 14:08:06,nginx,100,2704
2025-03-14 14:08:06,istio-system,2,149
2025-03-14 14:08:06,istio-tenant-gateway,16,60
2025-03-14 14:08:11,nginx,100,2704
2025-03-14 14:08:11,istio-system,2,149
2025-03-14 14:08:11,istio-tenant-gateway,17,60
2025-03-14 14:08:16,nginx,100,2704
2025-03-14 14:08:16,istio-system,2,149
2025-03-14 14:08:16,istio-tenant-gateway,17,60
2025-03-14 14:08:22,nginx,100,2704
2025-03-14 14:08:22,istio-system,2,149
2025-03-14 14:08:22,istio-tenant-gateway,17,60
2025-03-14 14:08:27,nginx,100,2704
2025-03-14 14:08:27,istio-system,2,149
2025-03-14 14:08:27,istio-tenant-gateway,17,60
2025-03-14 14:08:32,nginx,100,2704
2025-03-14 14:08:32,istio-system,2,149
2025-03-14 14:08:32,istio-tenant-gateway,17,60
2025-03-14 14:08:37,nginx,100,2704
2025-03-14 14:08:37,istio-system,2,149
2025-03-14 14:08:37,istio-tenant-gateway,16,60
2025-03-14 14:08:42,nginx,100,2703
2025-03-14 14:08:42,istio-system,2,149
2025-03-14 14:08:42,istio-tenant-gateway,16,60
2025-03-14 14:08:48,nginx,100,2703
2025-03-14 14:08:48,istio-system,2,149
2025-03-14 14:08:48,istio-tenant-gateway,16,60
2025-03-14 14:08:53,nginx,100,2703
2025-03-14 14:08:53,istio-system,2,149
2025-03-14 14:08:53,istio-tenant-gateway,17,60
2025-03-14 14:08:58,nginx,100,2703
2025-03-14 14:08:58,istio-system,2,149
2025-03-14 14:08:58,istio-tenant-gateway,17,60
2025-03-14 14:09:03,nginx,100,2703
2025-03-14 14:09:03,istio-system,2,149
2025-03-14 14:09:03,istio-tenant-gateway,17,60
2025-03-14 14:09:09,nginx,100,2705
2025-03-14 14:09:09,istio-system,2,149
2025-03-14 14:09:09,istio-tenant-gateway,16,60
2025-03-14 14:09:14,nginx,100,2705
2025-03-14 14:09:14,istio-system,2,149
2025-03-14 14:09:14,istio-tenant-gateway,16,60
2025-03-14 14:09:19,nginx,100,2705
2025-03-14 14:09:19,istio-system,2,149
2025-03-14 14:09:19,istio-tenant-gateway,16,60
2025-03-14 14:09:24,nginx,101,2712
2025-03-14 14:09:24,istio-system,2,152
2025-03-14 14:09:24,istio-tenant-gateway,16,60
2025-03-14 14:09:29,nginx,101,2712
2025-03-14 14:09:29,istio-system,2,152
2025-03-14 14:09:29,istio-tenant-gateway,16,60
2025-03-14 14:09:35,nginx,101,2712
2025-03-14 14:09:35,istio-system,2,152
2025-03-14 14:09:35,istio-tenant-gateway,16,60
2025-03-14 14:09:40,nginx,101,2712
2025-03-14 14:09:40,istio-system,3,152
2025-03-14 14:09:40,istio-tenant-gateway,17,60
2025-03-14 14:09:45,nginx,101,2712
2025-03-14 14:09:45,istio-system,3,152
2025-03-14 14:09:45,istio-tenant-gateway,17,60
2025-03-14 14:09:50,nginx,101,2712
2025-03-14 14:09:50,istio-system,3,152
2025-03-14 14:09:50,istio-tenant-gateway,17,60
2025-03-14 14:09:56,nginx,100,2713
2025-03-14 14:09:56,istio-system,2,152
2025-03-14 14:09:56,istio-tenant-gateway,16,60
2025-03-14 14:10:01,nginx,100,2713
2025-03-14 14:10:01,istio-system,2,152
2025-03-14 14:10:01,istio-tenant-gateway,16,60
2025-03-14 14:10:06,nginx,100,2713
2025-03-14 14:10:06,istio-system,2,152
2025-03-14 14:10:06,istio-tenant-gateway,16,60
2025-03-14 14:10:11,nginx,100,2715
2025-03-14 14:10:11,istio-system,2,152
2025-03-14 14:10:11,istio-tenant-gateway,17,60
2025-03-14 14:10:16,nginx,100,2715
2025-03-14 14:10:16,istio-system,2,152
2025-03-14 14:10:16,istio-tenant-gateway,17,60
2025-03-14 14:10:22,nginx,100,2715
2025-03-14 14:10:22,istio-system,2,152
2025-03-14 14:10:22,istio-tenant-gateway,17,60
