Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-12 14:15:37,nginx,1,21
2025-03-12 14:15:37,linkerd,3,175
2025-03-12 14:15:42,nginx,1,21
2025-03-12 14:15:42,linkerd,3,175
2025-03-12 14:15:47,nginx,1,21
2025-03-12 14:15:47,linkerd,3,175
2025-03-12 14:15:52,nginx,1,21
2025-03-12 14:15:52,linkerd,3,175
2025-03-12 14:15:57,nginx,1,21
2025-03-12 14:15:57,linkerd,3,175
2025-03-12 14:16:02,nginx,1,21
2025-03-12 14:16:02,linkerd,3,175
2025-03-12 14:16:07,nginx,1,21
2025-03-12 14:16:07,linkerd,3,175
2025-03-12 14:16:12,nginx,1,21
2025-03-12 14:16:12,linkerd,3,175
2025-03-12 14:16:18,nginx,1,21
2025-03-12 14:16:18,linkerd,3,175
2025-03-12 14:16:23,nginx,1,21
2025-03-12 14:16:23,linkerd,3,175
2025-03-12 14:16:28,nginx,1,21
2025-03-12 14:16:28,linkerd,3,175
2025-03-12 14:16:33,nginx,6,21
2025-03-12 14:16:33,linkerd,3,175
2025-03-12 14:16:38,nginx,6,21
2025-03-12 14:16:38,linkerd,3,175
2025-03-12 14:16:43,nginx,6,21
2025-03-12 14:16:43,linkerd,3,175
2025-03-12 14:16:48,nginx,6,21
2025-03-12 14:16:48,linkerd,3,175
2025-03-12 14:16:53,nginx,6,21
2025-03-12 14:16:53,linkerd,3,175
2025-03-12 14:16:58,nginx,6,21
2025-03-12 14:16:58,linkerd,3,175
2025-03-12 14:17:03,nginx,6,21
2025-03-12 14:17:03,linkerd,3,175
2025-03-12 14:17:09,nginx,6,21
2025-03-12 14:17:09,linkerd,3,175
2025-03-12 14:17:14,nginx,6,21
2025-03-12 14:17:14,linkerd,3,175
2025-03-12 14:17:19,nginx,6,21
2025-03-12 14:17:19,linkerd,3,175
2025-03-12 14:17:24,nginx,6,21
2025-03-12 14:17:24,linkerd,3,175
2025-03-12 14:17:29,nginx,6,21
2025-03-12 14:17:29,linkerd,3,175
2025-03-12 14:17:34,nginx,6,21
2025-03-12 14:17:34,linkerd,3,175
2025-03-12 14:17:39,nginx,6,21
2025-03-12 14:17:39,linkerd,3,175
2025-03-12 14:17:44,nginx,6,21
2025-03-12 14:17:44,linkerd,3,175
2025-03-12 14:17:49,nginx,6,21
2025-03-12 14:17:49,linkerd,3,175
2025-03-12 14:17:54,nginx,6,21
2025-03-12 14:17:54,linkerd,3,175
2025-03-12 14:17:59,nginx,6,21
2025-03-12 14:17:59,linkerd,3,175
2025-03-12 14:18:05,nginx,6,21
2025-03-12 14:18:05,linkerd,3,175
2025-03-12 14:18:10,nginx,6,21
2025-03-12 14:18:10,linkerd,3,175
2025-03-12 14:18:15,nginx,6,21
2025-03-12 14:18:15,linkerd,3,175
2025-03-12 14:18:20,nginx,6,21
2025-03-12 14:18:20,linkerd,3,175
2025-03-12 14:18:25,nginx,6,21
2025-03-12 14:18:25,linkerd,3,175
2025-03-12 14:18:30,nginx,6,21
2025-03-12 14:18:30,linkerd,4,175
2025-03-12 14:18:35,nginx,6,21
2025-03-12 14:18:35,linkerd,4,175
2025-03-12 14:18:40,nginx,6,21
2025-03-12 14:18:40,linkerd,4,175
2025-03-12 14:18:45,nginx,6,21
2025-03-12 14:18:45,linkerd,4,175
2025-03-12 14:18:51,nginx,6,21
2025-03-12 14:18:51,linkerd,4,175
2025-03-12 14:18:56,nginx,6,21
2025-03-12 14:18:56,linkerd,4,175
2025-03-12 14:19:01,nginx,6,21
2025-03-12 14:19:01,linkerd,4,175
2025-03-12 14:19:06,nginx,6,21
2025-03-12 14:19:06,linkerd,4,175
2025-03-12 14:19:11,nginx,6,21
2025-03-12 14:19:11,linkerd,4,175
2025-03-12 14:19:16,nginx,6,21
2025-03-12 14:19:16,linkerd,4,175
2025-03-12 14:19:21,nginx,6,21
2025-03-12 14:19:21,linkerd,4,175
2025-03-12 14:19:26,nginx,6,21
2025-03-12 14:19:26,linkerd,4,175
2025-03-12 14:19:31,nginx,6,21
2025-03-12 14:19:31,linkerd,3,175
2025-03-12 14:19:36,nginx,6,21
2025-03-12 14:19:36,linkerd,3,175
2025-03-12 14:19:42,nginx,6,21
2025-03-12 14:19:42,linkerd,3,175
2025-03-12 14:19:47,nginx,6,21
2025-03-12 14:19:47,linkerd,3,175
2025-03-12 14:19:52,nginx,6,21
2025-03-12 14:19:52,linkerd,3,175
2025-03-12 14:19:57,nginx,6,21
2025-03-12 14:19:57,linkerd,3,175
2025-03-12 14:20:02,nginx,6,21
2025-03-12 14:20:02,linkerd,3,175
2025-03-12 14:20:07,nginx,6,21
2025-03-12 14:20:07,linkerd,3,175
2025-03-12 14:20:12,nginx,6,21
2025-03-12 14:20:12,linkerd,3,175
2025-03-12 14:20:17,nginx,6,21
2025-03-12 14:20:17,linkerd,3,175
2025-03-12 14:20:22,nginx,6,21
2025-03-12 14:20:22,linkerd,3,175
2025-03-12 14:20:27,nginx,6,21
2025-03-12 14:20:27,linkerd,3,175
2025-03-12 14:20:33,nginx,5,21
2025-03-12 14:20:33,linkerd,3,175
