Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-11 10:14:41,nginx,1,9
2025-03-11 10:14:41,istio-system,4,69
2025-03-11 10:14:41,istio-tenant-gateway,6,32
2025-03-11 10:14:46,nginx,1,9
2025-03-11 10:14:46,istio-system,4,69
2025-03-11 10:14:46,istio-tenant-gateway,6,32
2025-03-11 10:14:51,nginx,4,9
2025-03-11 10:14:51,istio-system,9,69
2025-03-11 10:14:51,istio-tenant-gateway,22,32
2025-03-11 10:14:56,nginx,4,9
2025-03-11 10:14:56,istio-system,9,69
2025-03-11 10:14:56,istio-tenant-gateway,22,32
2025-03-11 10:15:01,nginx,4,9
2025-03-11 10:15:01,istio-system,9,69
2025-03-11 10:15:01,istio-tenant-gateway,22,32
2025-03-11 10:15:07,nginx,10,10
2025-03-11 10:15:07,istio-system,16,69
2025-03-11 10:15:07,istio-tenant-gateway,36,32
2025-03-11 10:15:12,nginx,10,10
2025-03-11 10:15:12,istio-system,16,69
2025-03-11 10:15:12,istio-tenant-gateway,36,32
2025-03-11 10:15:17,nginx,10,10
2025-03-11 10:15:17,istio-system,16,69
2025-03-11 10:15:17,istio-tenant-gateway,36,32
2025-03-11 10:15:22,nginx,10,10
2025-03-11 10:15:22,istio-system,15,69
2025-03-11 10:15:22,istio-tenant-gateway,36,32
2025-03-11 10:15:27,nginx,10,10
2025-03-11 10:15:27,istio-system,15,69
2025-03-11 10:15:27,istio-tenant-gateway,36,32
2025-03-11 10:15:32,nginx,10,10
2025-03-11 10:15:32,istio-system,15,69
2025-03-11 10:15:32,istio-tenant-gateway,36,32
2025-03-11 10:15:38,nginx,10,10
2025-03-11 10:15:38,istio-system,16,69
2025-03-11 10:15:38,istio-tenant-gateway,36,32
2025-03-11 10:15:43,nginx,10,10
2025-03-11 10:15:43,istio-system,16,69
2025-03-11 10:15:43,istio-tenant-gateway,36,32
2025-03-11 10:15:48,nginx,10,10
2025-03-11 10:15:48,istio-system,16,69
2025-03-11 10:15:48,istio-tenant-gateway,36,32
2025-03-11 10:15:53,nginx,10,10
2025-03-11 10:15:53,istio-system,18,69
2025-03-11 10:15:53,istio-tenant-gateway,37,32
2025-03-11 10:15:58,nginx,10,10
2025-03-11 10:15:58,istio-system,18,69
2025-03-11 10:15:58,istio-tenant-gateway,37,32
2025-03-11 10:16:03,nginx,10,10
2025-03-11 10:16:03,istio-system,18,69
2025-03-11 10:16:03,istio-tenant-gateway,37,32
2025-03-11 10:16:09,nginx,12,10
2025-03-11 10:16:09,istio-system,18,69
2025-03-11 10:16:09,istio-tenant-gateway,40,32
2025-03-11 10:16:14,nginx,12,10
2025-03-11 10:16:14,istio-system,18,69
2025-03-11 10:16:14,istio-tenant-gateway,40,32
2025-03-11 10:16:19,nginx,12,10
2025-03-11 10:16:19,istio-system,18,69
2025-03-11 10:16:19,istio-tenant-gateway,40,32
2025-03-11 10:16:24,nginx,11,10
2025-03-11 10:16:24,istio-system,16,69
2025-03-11 10:16:24,istio-tenant-gateway,40,32
2025-03-11 10:16:29,nginx,11,10
2025-03-11 10:16:29,istio-system,16,69
2025-03-11 10:16:29,istio-tenant-gateway,40,32
2025-03-11 10:16:34,nginx,11,10
2025-03-11 10:16:34,istio-system,16,69
2025-03-11 10:16:34,istio-tenant-gateway,40,32
2025-03-11 10:16:39,nginx,10,10
2025-03-11 10:16:39,istio-system,16,69
2025-03-11 10:16:39,istio-tenant-gateway,39,32
2025-03-11 10:16:45,nginx,10,10
2025-03-11 10:16:45,istio-system,16,69
2025-03-11 10:16:45,istio-tenant-gateway,39,32
2025-03-11 10:16:50,nginx,10,10
2025-03-11 10:16:50,istio-system,16,69
2025-03-11 10:16:50,istio-tenant-gateway,39,32
2025-03-11 10:16:55,nginx,10,10
2025-03-11 10:16:55,istio-system,17,69
2025-03-11 10:16:55,istio-tenant-gateway,44,32
2025-03-11 10:17:00,nginx,10,10
2025-03-11 10:17:00,istio-system,17,69
2025-03-11 10:17:00,istio-tenant-gateway,44,32
2025-03-11 10:17:05,nginx,13,10
2025-03-11 10:17:05,istio-system,16,69
2025-03-11 10:17:05,istio-tenant-gateway,41,32
2025-03-11 10:17:10,nginx,13,10
2025-03-11 10:17:10,istio-system,16,69
2025-03-11 10:17:10,istio-tenant-gateway,41,32
2025-03-11 10:17:15,nginx,13,10
2025-03-11 10:17:15,istio-system,16,69
2025-03-11 10:17:15,istio-tenant-gateway,41,32
2025-03-11 10:17:21,nginx,11,10
2025-03-11 10:17:21,istio-system,15,69
2025-03-11 10:17:21,istio-tenant-gateway,44,33
2025-03-11 10:17:26,nginx,11,10
2025-03-11 10:17:26,istio-system,15,69
2025-03-11 10:17:26,istio-tenant-gateway,44,33
2025-03-11 10:17:31,nginx,11,10
2025-03-11 10:17:31,istio-system,15,69
2025-03-11 10:17:31,istio-tenant-gateway,44,33
2025-03-11 10:17:36,nginx,11,10
2025-03-11 10:17:36,istio-system,16,69
2025-03-11 10:17:36,istio-tenant-gateway,39,32
2025-03-11 10:17:41,nginx,11,10
2025-03-11 10:17:41,istio-system,16,69
2025-03-11 10:17:41,istio-tenant-gateway,39,32
2025-03-11 10:17:46,nginx,11,10
2025-03-11 10:17:46,istio-system,16,69
2025-03-11 10:17:46,istio-tenant-gateway,39,32
2025-03-11 10:17:51,nginx,11,10
2025-03-11 10:17:51,istio-system,17,69
2025-03-11 10:17:51,istio-tenant-gateway,43,32
2025-03-11 10:17:57,nginx,11,10
2025-03-11 10:17:57,istio-system,17,69
2025-03-11 10:17:57,istio-tenant-gateway,43,32
2025-03-11 10:18:02,nginx,11,10
2025-03-11 10:18:02,istio-system,17,69
2025-03-11 10:18:02,istio-tenant-gateway,43,32
2025-03-11 10:18:07,nginx,10,10
2025-03-11 10:18:07,istio-system,21,69
2025-03-11 10:18:07,istio-tenant-gateway,42,32
2025-03-11 10:18:12,nginx,10,10
2025-03-11 10:18:12,istio-system,21,69
2025-03-11 10:18:12,istio-tenant-gateway,42,32
2025-03-11 10:18:17,nginx,10,10
2025-03-11 10:18:17,istio-system,21,69
2025-03-11 10:18:17,istio-tenant-gateway,42,32
2025-03-11 10:18:22,nginx,10,10
2025-03-11 10:18:22,istio-system,15,69
2025-03-11 10:18:22,istio-tenant-gateway,39,32
2025-03-11 10:18:27,nginx,10,10
2025-03-11 10:18:27,istio-system,15,69
2025-03-11 10:18:27,istio-tenant-gateway,39,32
2025-03-11 10:18:33,nginx,10,10
2025-03-11 10:18:33,istio-system,15,69
2025-03-11 10:18:33,istio-tenant-gateway,39,32
2025-03-11 10:18:38,nginx,10,10
2025-03-11 10:18:38,istio-system,15,69
2025-03-11 10:18:38,istio-tenant-gateway,40,32
2025-03-11 10:18:43,nginx,10,10
2025-03-11 10:18:43,istio-system,15,69
2025-03-11 10:18:43,istio-tenant-gateway,40,32
2025-03-11 10:18:48,nginx,10,10
2025-03-11 10:18:48,istio-system,15,69
2025-03-11 10:18:48,istio-tenant-gateway,40,32
2025-03-11 10:18:53,nginx,10,10
2025-03-11 10:18:53,istio-system,15,69
2025-03-11 10:18:53,istio-tenant-gateway,39,32
2025-03-11 10:18:58,nginx,10,10
2025-03-11 10:18:58,istio-system,15,69
2025-03-11 10:18:58,istio-tenant-gateway,39,32
2025-03-11 10:19:03,nginx,10,10
2025-03-11 10:19:03,istio-system,15,69
2025-03-11 10:19:03,istio-tenant-gateway,39,32
2025-03-11 10:19:08,nginx,10,10
2025-03-11 10:19:08,istio-system,15,69
2025-03-11 10:19:08,istio-tenant-gateway,38,32
2025-03-11 10:19:14,nginx,10,10
2025-03-11 10:19:14,istio-system,15,69
2025-03-11 10:19:14,istio-tenant-gateway,38,32
2025-03-11 10:19:19,nginx,10,10
2025-03-11 10:19:19,istio-system,15,69
2025-03-11 10:19:19,istio-tenant-gateway,38,32
2025-03-11 10:19:24,nginx,11,10
2025-03-11 10:19:24,istio-system,15,69
2025-03-11 10:19:24,istio-tenant-gateway,43,32
2025-03-11 10:19:29,nginx,11,10
2025-03-11 10:19:29,istio-system,15,69
2025-03-11 10:19:29,istio-tenant-gateway,43,32
2025-03-11 10:19:34,nginx,11,10
2025-03-11 10:19:34,istio-system,15,69
2025-03-11 10:19:34,istio-tenant-gateway,43,32
2025-03-11 10:19:40,nginx,11,10
2025-03-11 10:19:40,istio-system,16,69
2025-03-11 10:19:40,istio-tenant-gateway,41,32
