Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 12:28:39,nginx,1,10
2025-03-14 12:28:39,istio-system,3,111
2025-03-14 12:28:39,istio-tenant-gateway,1,47
2025-03-14 12:28:45,nginx,1,10
2025-03-14 12:28:45,istio-system,3,111
2025-03-14 12:28:45,istio-tenant-gateway,1,47
2025-03-14 12:28:50,nginx,1,10
2025-03-14 12:28:50,istio-system,3,111
2025-03-14 12:28:50,istio-tenant-gateway,1,47
2025-03-14 12:28:55,nginx,1,10
2025-03-14 12:28:55,istio-system,3,111
2025-03-14 12:28:55,istio-tenant-gateway,1,47
2025-03-14 12:29:00,nginx,3,10
2025-03-14 12:29:00,istio-system,7,111
2025-03-14 12:29:00,istio-tenant-gateway,11,47
2025-03-14 12:29:06,nginx,3,10
2025-03-14 12:29:06,istio-system,7,111
2025-03-14 12:29:06,istio-tenant-gateway,11,47
2025-03-14 12:29:11,nginx,3,10
2025-03-14 12:29:11,istio-system,7,111
2025-03-14 12:29:11,istio-tenant-gateway,11,47
2025-03-14 12:29:16,nginx,4,10
2025-03-14 12:29:16,istio-system,6,111
2025-03-14 12:29:16,istio-tenant-gateway,16,47
2025-03-14 12:29:21,nginx,4,10
2025-03-14 12:29:21,istio-system,6,111
2025-03-14 12:29:21,istio-tenant-gateway,16,47
2025-03-14 12:29:26,nginx,4,10
2025-03-14 12:29:26,istio-system,6,111
2025-03-14 12:29:26,istio-tenant-gateway,16,47
2025-03-14 12:29:32,nginx,4,10
2025-03-14 12:29:32,istio-system,6,111
2025-03-14 12:29:32,istio-tenant-gateway,17,47
2025-03-14 12:29:37,nginx,4,10
2025-03-14 12:29:37,istio-system,6,111
2025-03-14 12:29:37,istio-tenant-gateway,17,47
2025-03-14 12:29:42,nginx,4,10
2025-03-14 12:29:42,istio-system,6,111
2025-03-14 12:29:42,istio-tenant-gateway,17,47
2025-03-14 12:29:47,nginx,4,10
2025-03-14 12:29:47,istio-system,7,111
2025-03-14 12:29:47,istio-tenant-gateway,16,47
2025-03-14 12:29:52,nginx,4,10
2025-03-14 12:29:52,istio-system,7,111
2025-03-14 12:29:52,istio-tenant-gateway,16,47
2025-03-14 12:29:58,nginx,4,10
2025-03-14 12:29:58,istio-system,7,111
2025-03-14 12:29:58,istio-tenant-gateway,16,47
2025-03-14 12:30:03,nginx,4,10
2025-03-14 12:30:03,istio-system,7,111
2025-03-14 12:30:03,istio-tenant-gateway,16,47
2025-03-14 12:30:08,nginx,4,10
2025-03-14 12:30:08,istio-system,7,111
2025-03-14 12:30:08,istio-tenant-gateway,16,47
2025-03-14 12:30:13,nginx,4,11
2025-03-14 12:30:13,istio-system,7,111
2025-03-14 12:30:13,istio-tenant-gateway,17,47
2025-03-14 12:30:19,nginx,4,11
2025-03-14 12:30:19,istio-system,7,111
2025-03-14 12:30:19,istio-tenant-gateway,17,47
2025-03-14 12:30:24,nginx,4,11
2025-03-14 12:30:24,istio-system,7,111
2025-03-14 12:30:24,istio-tenant-gateway,17,47
2025-03-14 12:30:29,nginx,4,10
2025-03-14 12:30:29,istio-system,7,111
2025-03-14 12:30:29,istio-tenant-gateway,16,47
2025-03-14 12:30:34,nginx,4,10
2025-03-14 12:30:34,istio-system,7,111
2025-03-14 12:30:34,istio-tenant-gateway,16,47
2025-03-14 12:30:39,nginx,4,10
2025-03-14 12:30:39,istio-system,7,111
2025-03-14 12:30:39,istio-tenant-gateway,16,47
2025-03-14 12:30:45,nginx,4,10
2025-03-14 12:30:45,istio-system,6,111
2025-03-14 12:30:45,istio-tenant-gateway,17,47
2025-03-14 12:30:50,nginx,4,10
2025-03-14 12:30:50,istio-system,6,111
2025-03-14 12:30:50,istio-tenant-gateway,17,47
2025-03-14 12:30:55,nginx,4,10
2025-03-14 12:30:55,istio-system,6,111
2025-03-14 12:30:55,istio-tenant-gateway,17,47
2025-03-14 12:31:00,nginx,4,10
2025-03-14 12:31:00,istio-system,8,111
2025-03-14 12:31:00,istio-tenant-gateway,17,47
2025-03-14 12:31:05,nginx,4,10
2025-03-14 12:31:05,istio-system,8,111
2025-03-14 12:31:05,istio-tenant-gateway,17,47
2025-03-14 12:31:11,nginx,4,10
2025-03-14 12:31:11,istio-system,8,111
2025-03-14 12:31:11,istio-tenant-gateway,17,47
2025-03-14 12:31:16,nginx,4,10
2025-03-14 12:31:16,istio-system,6,111
2025-03-14 12:31:16,istio-tenant-gateway,16,47
2025-03-14 12:31:21,nginx,4,10
2025-03-14 12:31:21,istio-system,6,111
2025-03-14 12:31:21,istio-tenant-gateway,16,47
2025-03-14 12:31:26,nginx,4,10
2025-03-14 12:31:26,istio-system,6,111
2025-03-14 12:31:26,istio-tenant-gateway,16,47
2025-03-14 12:31:32,nginx,4,10
2025-03-14 12:31:32,istio-system,6,111
2025-03-14 12:31:32,istio-tenant-gateway,16,47
2025-03-14 12:31:37,nginx,4,10
2025-03-14 12:31:37,istio-system,6,111
2025-03-14 12:31:37,istio-tenant-gateway,16,47
2025-03-14 12:31:42,nginx,4,10
2025-03-14 12:31:42,istio-system,6,111
2025-03-14 12:31:42,istio-tenant-gateway,16,47
2025-03-14 12:31:47,nginx,4,11
2025-03-14 12:31:47,istio-system,6,111
2025-03-14 12:31:47,istio-tenant-gateway,16,47
2025-03-14 12:31:52,nginx,4,11
2025-03-14 12:31:52,istio-system,6,111
2025-03-14 12:31:52,istio-tenant-gateway,16,47
2025-03-14 12:31:58,nginx,4,11
2025-03-14 12:31:58,istio-system,6,111
2025-03-14 12:31:58,istio-tenant-gateway,16,47
2025-03-14 12:32:03,nginx,4,11
2025-03-14 12:32:03,istio-system,6,111
2025-03-14 12:32:03,istio-tenant-gateway,16,47
2025-03-14 12:32:08,nginx,4,11
2025-03-14 12:32:08,istio-system,6,111
2025-03-14 12:32:08,istio-tenant-gateway,16,47
2025-03-14 12:32:13,nginx,4,10
2025-03-14 12:32:13,istio-system,6,111
2025-03-14 12:32:13,istio-tenant-gateway,16,47
2025-03-14 12:32:19,nginx,4,10
2025-03-14 12:32:19,istio-system,6,111
2025-03-14 12:32:19,istio-tenant-gateway,16,47
2025-03-14 12:32:24,nginx,4,10
2025-03-14 12:32:24,istio-system,6,111
2025-03-14 12:32:24,istio-tenant-gateway,16,47
2025-03-14 12:32:29,nginx,4,10
2025-03-14 12:32:29,istio-system,6,111
2025-03-14 12:32:29,istio-tenant-gateway,16,47
2025-03-14 12:32:34,nginx,4,10
2025-03-14 12:32:34,istio-system,6,111
2025-03-14 12:32:34,istio-tenant-gateway,16,47
2025-03-14 12:32:39,nginx,4,10
2025-03-14 12:32:39,istio-system,6,111
2025-03-14 12:32:39,istio-tenant-gateway,16,47
2025-03-14 12:32:45,nginx,5,11
2025-03-14 12:32:45,istio-system,7,111
2025-03-14 12:32:45,istio-tenant-gateway,16,47
2025-03-14 12:32:50,nginx,5,11
2025-03-14 12:32:50,istio-system,7,111
2025-03-14 12:32:50,istio-tenant-gateway,16,47
2025-03-14 12:32:55,nginx,5,11
2025-03-14 12:32:55,istio-system,7,111
2025-03-14 12:32:55,istio-tenant-gateway,16,47
2025-03-14 12:33:00,nginx,4,10
2025-03-14 12:33:00,istio-system,6,111
2025-03-14 12:33:00,istio-tenant-gateway,16,47
2025-03-14 12:33:05,nginx,4,10
2025-03-14 12:33:05,istio-system,6,111
2025-03-14 12:33:05,istio-tenant-gateway,16,47
2025-03-14 12:33:11,nginx,4,10
2025-03-14 12:33:11,istio-system,6,111
2025-03-14 12:33:11,istio-tenant-gateway,16,47
2025-03-14 12:33:16,nginx,4,10
2025-03-14 12:33:16,istio-system,8,111
2025-03-14 12:33:16,istio-tenant-gateway,16,47
2025-03-14 12:33:21,nginx,4,10
2025-03-14 12:33:21,istio-system,8,111
2025-03-14 12:33:21,istio-tenant-gateway,16,47
2025-03-14 12:33:26,nginx,4,10
2025-03-14 12:33:26,istio-system,8,111
2025-03-14 12:33:26,istio-tenant-gateway,16,47
2025-03-14 12:33:32,nginx,4,11
2025-03-14 12:33:32,istio-system,7,111
2025-03-14 12:33:32,istio-tenant-gateway,16,47
2025-03-14 12:33:37,nginx,4,11
2025-03-14 12:33:37,istio-system,7,111
2025-03-14 12:33:37,istio-tenant-gateway,16,47
