Timestamp, Namespace, Total CPU(mCPU), Max CPU(mCPU), Total Memory(MiB), Max Memory(MiB)
2025-03-10 15:44:40,nginx,353,2594
2025-03-10 15:44:40,istio-system,4,120
2025-03-10 15:44:40,istio-tenant-gateway,4,46
2025-03-10 15:44:45,nginx,338,2594
2025-03-10 15:44:45,istio-system,3,119
2025-03-10 15:44:45,istio-tenant-gateway,3,46
2025-03-10 15:44:50,nginx,338,2594
2025-03-10 15:44:50,istio-system,3,119
2025-03-10 15:44:50,istio-tenant-gateway,3,46
2025-03-10 15:44:56,nginx,338,2594
2025-03-10 15:44:56,istio-system,3,119
2025-03-10 15:44:56,istio-tenant-gateway,3,46
2025-03-10 15:45:01,nginx,352,2513
2025-03-10 15:45:01,istio-system,9,97
2025-03-10 15:45:01,istio-tenant-gateway,15,43
2025-03-10 15:45:06,nginx,352,2513
2025-03-10 15:45:06,istio-system,9,97
2025-03-10 15:45:06,istio-tenant-gateway,15,43
2025-03-10 15:45:11,nginx,352,2513
2025-03-10 15:45:11,istio-system,9,97
2025-03-10 15:45:11,istio-tenant-gateway,15,43
2025-03-10 15:45:16,nginx,355,2505
2025-03-10 15:45:16,istio-system,2,97
2025-03-10 15:45:16,istio-tenant-gateway,16,43
2025-03-10 15:45:21,nginx,355,2505
2025-03-10 15:45:21,istio-system,2,97
2025-03-10 15:45:21,istio-tenant-gateway,16,43
2025-03-10 15:45:27,nginx,355,2505
2025-03-10 15:45:27,istio-system,3,97
2025-03-10 15:45:27,istio-tenant-gateway,15,43
2025-03-10 15:45:32,nginx,348,2505
2025-03-10 15:45:32,istio-system,3,97
2025-03-10 15:45:32,istio-tenant-gateway,15,43
2025-03-10 15:45:37,nginx,348,2505
2025-03-10 15:45:37,istio-system,3,97
2025-03-10 15:45:37,istio-tenant-gateway,15,43
2025-03-10 15:45:42,nginx,352,2507
2025-03-10 15:45:42,istio-system,2,97
2025-03-10 15:45:42,istio-tenant-gateway,16,43
2025-03-10 15:45:47,nginx,352,2507
2025-03-10 15:45:47,istio-system,2,97
2025-03-10 15:45:47,istio-tenant-gateway,16,43
2025-03-10 15:45:53,nginx,352,2507
2025-03-10 15:45:53,istio-system,2,97
2025-03-10 15:45:53,istio-tenant-gateway,16,43
2025-03-10 15:45:58,nginx,401,2508
2025-03-10 15:45:58,istio-system,5,97
2025-03-10 15:45:58,istio-tenant-gateway,18,43
