Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-10 20:17:14,istio-tenant-gateway,28,31
2025-03-10 20:17:19,nginx,6,9
2025-03-10 20:17:19,istio-system,11,83
2025-03-10 20:17:19,istio-tenant-gateway,28,31
2025-03-10 20:17:24,nginx,6,9
2025-03-10 20:17:24,istio-system,11,83
2025-03-10 20:17:24,istio-tenant-gateway,28,31
2025-03-10 20:17:29,nginx,7,9
2025-03-10 20:17:29,istio-system,12,83
2025-03-10 20:17:29,istio-tenant-gateway,28,31
2025-03-10 20:17:34,nginx,7,9
2025-03-10 20:17:34,istio-system,12,83
2025-03-10 20:17:34,istio-tenant-gateway,28,31
2025-03-10 20:17:40,nginx,7,9
2025-03-10 20:17:40,istio-system,12,83
2025-03-10 20:17:40,istio-tenant-gateway,28,31
2025-03-10 20:17:45,nginx,7,9
2025-03-10 20:17:45,istio-system,12,83
2025-03-10 20:17:45,istio-tenant-gateway,29,31
2025-03-10 20:17:50,nginx,7,9
2025-03-10 20:17:50,istio-system,12,83
2025-03-10 20:17:50,istio-tenant-gateway,29,31
2025-03-10 20:17:55,nginx,7,9
2025-03-10 20:17:55,istio-system,12,83
2025-03-10 20:17:55,istio-tenant-gateway,29,31
2025-03-10 20:18:00,nginx,7,9
2025-03-10 20:18:00,istio-system,10,83
2025-03-10 20:18:00,istio-tenant-gateway,29,31
2025-03-10 20:18:05,nginx,7,9
2025-03-10 20:18:05,istio-system,10,83
2025-03-10 20:18:05,istio-tenant-gateway,29,31
2025-03-10 20:18:11,nginx,7,9
2025-03-10 20:18:11,istio-system,10,83
2025-03-10 20:18:11,istio-tenant-gateway,29,31
2025-03-10 20:18:16,nginx,7,9
2025-03-10 20:18:16,istio-system,12,83
2025-03-10 20:18:16,istio-tenant-gateway,27,31
2025-03-10 20:18:21,nginx,7,9
2025-03-10 20:18:21,istio-system,12,83
2025-03-10 20:18:21,istio-tenant-gateway,27,31
2025-03-10 20:18:26,nginx,6,9
2025-03-10 20:18:26,istio-system,12,82
2025-03-10 20:18:26,istio-tenant-gateway,25,31
2025-03-10 20:18:31,nginx,6,9
2025-03-10 20:18:31,istio-system,12,82
2025-03-10 20:18:31,istio-tenant-gateway,25,31
2025-03-10 20:18:36,nginx,6,9
2025-03-10 20:18:36,istio-system,12,82
2025-03-10 20:18:36,istio-tenant-gateway,25,31
2025-03-10 20:18:41,nginx,6,9
2025-03-10 20:18:41,istio-system,11,73
2025-03-10 20:18:41,istio-tenant-gateway,23,31
2025-03-10 20:18:47,nginx,6,9
2025-03-10 20:18:47,istio-system,11,73
2025-03-10 20:18:47,istio-tenant-gateway,23,31
2025-03-10 20:18:52,nginx,6,9
2025-03-10 20:18:52,istio-system,11,73
2025-03-10 20:18:52,istio-tenant-gateway,23,31
2025-03-10 20:18:57,nginx,6,9
2025-03-10 20:18:57,istio-system,12,73
2025-03-10 20:18:57,istio-tenant-gateway,28,31
2025-03-10 20:19:02,nginx,6,9
2025-03-10 20:19:02,istio-system,12,73
2025-03-10 20:19:02,istio-tenant-gateway,28,31
2025-03-10 20:19:07,nginx,6,9
2025-03-10 20:19:07,istio-system,12,73
2025-03-10 20:19:07,istio-tenant-gateway,28,31
2025-03-10 20:19:12,nginx,7,9
2025-03-10 20:19:12,istio-system,12,73
2025-03-10 20:19:12,istio-tenant-gateway,28,31
2025-03-10 20:19:18,nginx,7,9
2025-03-10 20:19:18,istio-system,12,73
2025-03-10 20:19:18,istio-tenant-gateway,28,31
2025-03-10 20:19:23,nginx,7,9
2025-03-10 20:19:23,istio-system,12,73
2025-03-10 20:19:23,istio-tenant-gateway,28,31
2025-03-10 20:19:28,nginx,7,9
2025-03-10 20:19:28,istio-system,12,73
2025-03-10 20:19:28,istio-tenant-gateway,28,31
2025-03-10 20:19:33,nginx,7,9
2025-03-10 20:19:33,istio-system,12,73
2025-03-10 20:19:33,istio-tenant-gateway,28,31
2025-03-10 20:19:38,nginx,7,9
2025-03-10 20:19:38,istio-system,12,73
2025-03-10 20:19:38,istio-tenant-gateway,28,31
2025-03-10 20:19:43,nginx,6,9
2025-03-10 20:19:43,istio-system,11,73
2025-03-10 20:19:43,istio-tenant-gateway,25,31
2025-03-10 20:19:48,nginx,6,9
2025-03-10 20:19:48,istio-system,11,73
2025-03-10 20:19:48,istio-tenant-gateway,25,31
2025-03-10 20:19:54,nginx,6,9
2025-03-10 20:19:54,istio-system,11,73
2025-03-10 20:19:54,istio-tenant-gateway,25,31
2025-03-10 20:19:59,nginx,6,9
2025-03-10 20:19:59,istio-system,11,73
2025-03-10 20:19:59,istio-tenant-gateway,26,31
2025-03-10 20:20:04,nginx,6,9
2025-03-10 20:20:04,istio-system,11,73
2025-03-10 20:20:04,istio-tenant-gateway,26,31
2025-03-10 20:20:09,nginx,6,9
2025-03-10 20:20:09,istio-system,11,73
2025-03-10 20:20:09,istio-tenant-gateway,26,31
2025-03-10 20:20:14,nginx,6,10
2025-03-10 20:20:14,istio-system,10,73
2025-03-10 20:20:14,istio-tenant-gateway,26,32
2025-03-10 20:20:19,nginx,6,10
2025-03-10 20:20:19,istio-system,10,73
2025-03-10 20:20:19,istio-tenant-gateway,26,32
2025-03-10 20:20:24,nginx,6,10
2025-03-10 20:20:24,istio-system,10,73
2025-03-10 20:20:24,istio-tenant-gateway,26,32
