Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 12:43:39,istio-tenant-gateway,17,54
2025-03-14 12:43:44,nginx,10,100
2025-03-14 12:43:44,istio-system,7,121
2025-03-14 12:43:44,istio-tenant-gateway,17,54
2025-03-14 12:43:49,nginx,10,100
2025-03-14 12:43:49,istio-system,7,121
2025-03-14 12:43:49,istio-tenant-gateway,17,54
2025-03-14 12:43:54,nginx,10,100
2025-03-14 12:43:54,istio-system,7,121
2025-03-14 12:43:54,istio-tenant-gateway,17,54
2025-03-14 12:44:00,nginx,10,101
2025-03-14 12:44:00,istio-system,7,121
2025-03-14 12:44:00,istio-tenant-gateway,17,54
2025-03-14 12:44:05,nginx,10,101
2025-03-14 12:44:05,istio-system,7,121
2025-03-14 12:44:05,istio-tenant-gateway,17,54
2025-03-14 12:44:10,nginx,10,101
2025-03-14 12:44:10,istio-system,7,121
2025-03-14 12:44:10,istio-tenant-gateway,17,54
2025-03-14 12:44:15,nginx,10,100
2025-03-14 12:44:15,istio-system,7,121
2025-03-14 12:44:15,istio-tenant-gateway,16,54
2025-03-14 12:44:20,nginx,10,100
2025-03-14 12:44:20,istio-system,7,121
2025-03-14 12:44:20,istio-tenant-gateway,16,54
2025-03-14 12:44:26,nginx,10,100
2025-03-14 12:44:26,istio-system,7,121
2025-03-14 12:44:26,istio-tenant-gateway,16,54
2025-03-14 12:44:31,nginx,10,100
2025-03-14 12:44:31,istio-system,7,121
2025-03-14 12:44:31,istio-tenant-gateway,16,54
2025-03-14 12:44:36,nginx,10,100
2025-03-14 12:44:36,istio-system,7,121
2025-03-14 12:44:36,istio-tenant-gateway,16,54
2025-03-14 12:44:41,nginx,10,100
2025-03-14 12:44:41,istio-system,7,121
2025-03-14 12:44:41,istio-tenant-gateway,16,54
2025-03-14 12:44:46,nginx,10,100
2025-03-14 12:44:46,istio-system,7,121
2025-03-14 12:44:46,istio-tenant-gateway,17,54
2025-03-14 12:44:52,nginx,10,100
2025-03-14 12:44:52,istio-system,7,121
2025-03-14 12:44:52,istio-tenant-gateway,17,54
2025-03-14 12:44:57,nginx,10,100
2025-03-14 12:44:57,istio-system,7,121
2025-03-14 12:44:57,istio-tenant-gateway,17,54
2025-03-14 12:45:02,nginx,10,100
2025-03-14 12:45:02,istio-system,7,121
2025-03-14 12:45:02,istio-tenant-gateway,16,54
2025-03-14 12:45:07,nginx,10,100
2025-03-14 12:45:07,istio-system,7,121
2025-03-14 12:45:07,istio-tenant-gateway,16,54
2025-03-14 12:45:13,nginx,10,100
2025-03-14 12:45:13,istio-system,8,120
2025-03-14 12:45:13,istio-tenant-gateway,16,54
2025-03-14 12:45:18,nginx,10,100
2025-03-14 12:45:18,istio-system,8,120
2025-03-14 12:45:18,istio-tenant-gateway,16,54
