Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 13:37:49,nginx,2,55
2025-03-14 13:37:49,istio-system,3,89
2025-03-14 13:37:49,istio-tenant-gateway,2,49
2025-03-14 13:37:55,nginx,1,55
2025-03-14 13:37:55,istio-system,1,89
2025-03-14 13:37:55,istio-tenant-gateway,1,49
2025-03-14 13:38:00,nginx,1,55
2025-03-14 13:38:00,istio-system,1,89
2025-03-14 13:38:00,istio-tenant-gateway,1,49
2025-03-14 13:38:05,nginx,1,55
2025-03-14 13:38:05,istio-system,1,89
2025-03-14 13:38:05,istio-tenant-gateway,1,49
2025-03-14 13:38:10,nginx,5,55
2025-03-14 13:38:10,istio-system,1,89
2025-03-14 13:38:10,istio-tenant-gateway,6,50
2025-03-14 13:38:15,nginx,5,55
2025-03-14 13:38:15,istio-system,1,89
2025-03-14 13:38:15,istio-tenant-gateway,6,50
2025-03-14 13:38:21,nginx,5,55
2025-03-14 13:38:21,istio-system,1,89
2025-03-14 13:38:21,istio-tenant-gateway,6,50
2025-03-14 13:38:26,nginx,9,55
2025-03-14 13:38:26,istio-system,1,89
2025-03-14 13:38:26,istio-tenant-gateway,8,49
2025-03-14 13:38:31,nginx,9,55
2025-03-14 13:38:31,istio-system,1,89
2025-03-14 13:38:31,istio-tenant-gateway,8,49
2025-03-14 13:38:36,nginx,9,55
2025-03-14 13:38:36,istio-system,1,89
2025-03-14 13:38:36,istio-tenant-gateway,8,49
2025-03-14 13:38:42,nginx,9,55
2025-03-14 13:38:42,istio-system,1,89
2025-03-14 13:38:42,istio-tenant-gateway,8,50
2025-03-14 13:38:47,nginx,9,55
2025-03-14 13:38:47,istio-system,1,89
2025-03-14 13:38:47,istio-tenant-gateway,8,50
2025-03-14 13:38:52,nginx,9,55
2025-03-14 13:38:52,istio-system,1,89
2025-03-14 13:38:52,istio-tenant-gateway,8,50
2025-03-14 13:38:57,nginx,9,55
2025-03-14 13:38:57,istio-system,1,90
2025-03-14 13:38:57,istio-tenant-gateway,8,50
2025-03-14 13:39:02,nginx,9,55
2025-03-14 13:39:02,istio-system,1,90
2025-03-14 13:39:02,istio-tenant-gateway,8,50
2025-03-14 13:39:08,nginx,9,55
2025-03-14 13:39:08,istio-system,1,89
2025-03-14 13:39:08,istio-tenant-gateway,7,50
2025-03-14 13:39:13,nginx,9,55
2025-03-14 13:39:13,istio-system,1,89
2025-03-14 13:39:13,istio-tenant-gateway,7,50
2025-03-14 13:39:18,nginx,9,55
2025-03-14 13:39:18,istio-system,1,89
2025-03-14 13:39:18,istio-tenant-gateway,7,50
2025-03-14 13:39:23,nginx,9,55
2025-03-14 13:39:23,istio-system,2,84
2025-03-14 13:39:23,istio-tenant-gateway,8,49
2025-03-14 13:39:28,nginx,9,55
2025-03-14 13:39:28,istio-system,2,84
2025-03-14 13:39:28,istio-tenant-gateway,8,49
2025-03-14 13:39:34,nginx,9,55
2025-03-14 13:39:34,istio-system,2,84
2025-03-14 13:39:34,istio-tenant-gateway,8,49
2025-03-14 13:39:39,nginx,9,55
2025-03-14 13:39:39,istio-system,1,84
2025-03-14 13:39:39,istio-tenant-gateway,8,49
2025-03-14 13:39:44,nginx,9,55
2025-03-14 13:39:44,istio-system,1,84
2025-03-14 13:39:44,istio-tenant-gateway,8,49
2025-03-14 13:39:49,nginx,9,55
2025-03-14 13:39:49,istio-system,1,84
