Timestamp, Namespace, Total CPU(mCPU), Max CPU(mCPU), Total Memory(MiB), Max Memory(MiB)
2025-03-10 15:39:01,nginx,365,2744
2025-03-10 15:39:01,istio-system,9,133
2025-03-10 15:39:01,istio-tenant-gateway,3,47
2025-03-10 15:39:06,nginx,365,2744
2025-03-10 15:39:06,istio-system,9,133
2025-03-10 15:39:06,istio-tenant-gateway,3,47
2025-03-10 15:39:11,nginx,365,2744
2025-03-10 15:39:11,istio-system,9,133
2025-03-10 15:39:11,istio-tenant-gateway,3,47
2025-03-10 15:39:16,nginx,379,2598
2025-03-10 15:39:16,istio-system,3,133
2025-03-10 15:39:16,istio-tenant-gateway,13,44
2025-03-10 15:39:21,nginx,379,2598
2025-03-10 15:39:21,istio-system,3,133
2025-03-10 15:39:21,istio-tenant-gateway,13,44
2025-03-10 15:39:26,nginx,379,2598
2025-03-10 15:39:26,istio-system,3,133
2025-03-10 15:39:26,istio-tenant-gateway,13,44
2025-03-10 15:39:32,nginx,311,2566
2025-03-10 15:39:32,istio-system,5,133
2025-03-10 15:39:32,istio-tenant-gateway,29,44
2025-03-10 15:39:37,nginx,311,2566
2025-03-10 15:39:37,istio-system,5,133
2025-03-10 15:39:37,istio-tenant-gateway,29,44
2025-03-10 15:39:42,nginx,378,2546
2025-03-10 15:39:42,istio-system,5,131
2025-03-10 15:39:42,istio-tenant-gateway,32,44
2025-03-10 15:39:47,nginx,378,2546
2025-03-10 15:39:47,istio-system,5,131
2025-03-10 15:39:47,istio-tenant-gateway,32,44
2025-03-10 15:39:52,nginx,378,2546
2025-03-10 15:39:52,istio-system,5,131
2025-03-10 15:39:52,istio-tenant-gateway,32,44
2025-03-10 15:39:57,nginx,362,2548
2025-03-10 15:39:57,istio-system,3,131
2025-03-10 15:39:57,istio-tenant-gateway,32,44
2025-03-10 15:40:03,nginx,362,2548
2025-03-10 15:40:03,istio-system,3,131
2025-03-10 15:40:03,istio-tenant-gateway,32,44
2025-03-10 15:40:08,nginx,362,2548
2025-03-10 15:40:08,istio-system,3,131
2025-03-10 15:40:08,istio-tenant-gateway,32,44
2025-03-10 15:40:13,nginx,388,2545
2025-03-10 15:40:13,istio-system,4,131
2025-03-10 15:40:13,istio-tenant-gateway,33,44
2025-03-10 15:40:18,nginx,388,2545
2025-03-10 15:40:18,istio-system,4,131
2025-03-10 15:40:18,istio-tenant-gateway,33,44
2025-03-10 15:40:23,nginx,388,2545
2025-03-10 15:40:23,istio-system,4,131
2025-03-10 15:40:23,istio-tenant-gateway,33,44
2025-03-10 15:40:28,nginx,364,2548
2025-03-10 15:40:28,istio-system,4,131
2025-03-10 15:40:28,istio-tenant-gateway,31,44
2025-03-10 15:40:33,nginx,364,2548
2025-03-10 15:40:33,istio-system,4,131
2025-03-10 15:40:33,istio-tenant-gateway,31,44
2025-03-10 15:40:39,nginx,364,2548
2025-03-10 15:40:39,istio-system,4,131
2025-03-10 15:40:39,istio-tenant-gateway,31,44
2025-03-10 15:40:44,nginx,340,2565
2025-03-10 15:40:44,istio-system,2,98
2025-03-10 15:40:44,istio-tenant-gateway,29,44
2025-03-10 15:40:49,nginx,340,2565
2025-03-10 15:40:49,istio-system,2,98
2025-03-10 15:40:49,istio-tenant-gateway,29,44
2025-03-10 15:40:54,nginx,340,2565
2025-03-10 15:40:54,istio-system,2,98
2025-03-10 15:40:54,istio-tenant-gateway,29,44
2025-03-10 15:40:59,nginx,454,2677
2025-03-10 15:40:59,istio-system,25,124
2025-03-10 15:40:59,istio-tenant-gateway,32,47
2025-03-10 15:41:04,nginx,454,2677
2025-03-10 15:41:04,istio-system,25,124
2025-03-10 15:41:04,istio-tenant-gateway,32,47
2025-03-10 15:41:09,nginx,454,2677
2025-03-10 15:41:09,istio-system,25,124
2025-03-10 15:41:09,istio-tenant-gateway,32,47
2025-03-10 15:41:15,nginx,375,2679
2025-03-10 15:41:15,istio-system,2,124
2025-03-10 15:41:15,istio-tenant-gateway,31,47
2025-03-10 15:41:20,nginx,375,2679
2025-03-10 15:41:20,istio-system,2,124
