Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-10 20:34:40,nginx,10,91
2025-03-10 20:34:40,istio-system,7,73
2025-03-10 20:34:40,istio-tenant-gateway,5,32
2025-03-10 20:34:45,nginx,10,91
2025-03-10 20:34:45,istio-system,5,73
2025-03-10 20:34:45,istio-tenant-gateway,5,32
2025-03-10 20:34:50,nginx,10,91
2025-03-10 20:34:50,istio-system,5,73
2025-03-10 20:34:50,istio-tenant-gateway,5,32
2025-03-10 20:34:56,nginx,10,91
2025-03-10 20:34:56,istio-system,5,73
2025-03-10 20:34:56,istio-tenant-gateway,5,32
2025-03-10 20:35:01,nginx,11,91
2025-03-10 20:35:01,istio-system,8,73
2025-03-10 20:35:01,istio-tenant-gateway,11,32
2025-03-10 20:35:06,nginx,11,91
2025-03-10 20:35:06,istio-system,8,73
2025-03-10 20:35:06,istio-tenant-gateway,11,32
2025-03-10 20:35:11,nginx,18,91
2025-03-10 20:35:11,istio-system,15,73
2025-03-10 20:35:11,istio-tenant-gateway,37,32
2025-03-10 20:35:16,nginx,18,91
2025-03-10 20:35:16,istio-system,15,73
2025-03-10 20:35:16,istio-tenant-gateway,37,32
2025-03-10 20:35:21,nginx,18,91
2025-03-10 20:35:21,istio-system,15,73
2025-03-10 20:35:21,istio-tenant-gateway,37,32
2025-03-10 20:35:26,nginx,20,91
2025-03-10 20:35:26,istio-system,16,73
2025-03-10 20:35:26,istio-tenant-gateway,40,32
2025-03-10 20:35:32,nginx,20,91
2025-03-10 20:35:32,istio-system,16,73
2025-03-10 20:35:32,istio-tenant-gateway,40,32
2025-03-10 20:35:37,nginx,20,91
2025-03-10 20:35:37,istio-system,16,73
2025-03-10 20:35:37,istio-tenant-gateway,40,32
2025-03-10 20:35:42,nginx,19,91
2025-03-10 20:35:42,istio-system,16,73
2025-03-10 20:35:42,istio-tenant-gateway,40,32
2025-03-10 20:35:47,nginx,19,91
2025-03-10 20:35:47,istio-system,16,73
2025-03-10 20:35:47,istio-tenant-gateway,40,32
2025-03-10 20:35:52,nginx,19,91
2025-03-10 20:35:52,istio-system,16,73
2025-03-10 20:35:52,istio-tenant-gateway,40,32
2025-03-10 20:35:57,nginx,20,91
2025-03-10 20:35:57,istio-system,16,73
2025-03-10 20:35:57,istio-tenant-gateway,40,32
2025-03-10 20:36:02,nginx,20,91
2025-03-10 20:36:02,istio-system,16,73
2025-03-10 20:36:02,istio-tenant-gateway,40,32
2025-03-10 20:36:08,nginx,20,91
2025-03-10 20:36:08,istio-system,16,73
2025-03-10 20:36:08,istio-tenant-gateway,40,32
2025-03-10 20:36:13,nginx,19,91
2025-03-10 20:36:13,istio-system,16,73
2025-03-10 20:36:13,istio-tenant-gateway,40,32
2025-03-10 20:36:18,nginx,19,91
2025-03-10 20:36:18,istio-system,16,73
2025-03-10 20:36:18,istio-tenant-gateway,40,32
2025-03-10 20:36:23,nginx,19,91
2025-03-10 20:36:23,istio-system,16,73
2025-03-10 20:36:23,istio-tenant-gateway,40,32
2025-03-10 20:36:28,nginx,17,91
2025-03-10 20:36:28,istio-system,16,73
2025-03-10 20:36:28,istio-tenant-gateway,39,32
2025-03-10 20:36:33,nginx,17,91
2025-03-10 20:36:33,istio-system,16,73
2025-03-10 20:36:33,istio-tenant-gateway,39,32
2025-03-10 20:36:38,nginx,17,91
2025-03-10 20:36:38,istio-system,16,73
2025-03-10 20:36:38,istio-tenant-gateway,39,32
2025-03-10 20:36:44,nginx,19,91
2025-03-10 20:36:44,istio-system,17,73
